"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"9bced906-c1bd-454f-8daa-e1c875dcddd7","water","char-offset:91","PERSON","","","","","","","",""
"50bed266-a380-4410-b0ad-7460c1b8552f","poedersuiker","char-offset:148","PERSON","","","","","","","",""
"419ef20c-b38a-40ec-8e2e-2ad7be2c6d71","water","char-offset:198","PERSON","","","","","","","",""
"62dd5cf7-e3e9-46e9-822e-890136c057f7","een half wijnglas","char-offset:224","PLACE","","","","","","UNVERIFIED","",""
"45fbaee6-cca4-4343-bef8-eb5ab86caae0","witte rum","char-offset:248","PERSON","","","","","","","",""
"86972461-c5d7-481d-87ff-41afa6fcb595","een klein klontje","char-offset:266","PLACE","","","","","","UNVERIFIED","",""
"093eec73-6338-4a2a-9178-1297460ad1ba","boter","char-offset:284","PERSON","","","","","","","",""
"0c8336c1-e2a4-4cf9-a873-369b308bf8b9","water","char-offset:347","PERSON","","","","","","","",""
"56dea4c1-d3fa-4c9a-962f-beba2b4e9a33","nootmuskaat","char-offset:407","PERSON","","","","","","","",""
"cc543428-3e5c-42ec-8acd-ae514eca06e5","kaneel","char-offset:422","PERSON","","","","","","","",""
"db511a0f-5a95-4426-b77f-da8aa4ed4a9d","een weinig","char-offset:471","PLACE","","","","","","UNVERIFIED","",""
"e144bcc0-72b2-4d5d-b8d5-8c0b460bc3fc","citroensap","char-offset:482","PERSON","","","","","","","",""
