"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"b3888149-efcd-4a34-bdac-5b70cce02426","500 gram","char-offset:58","PLACE","","","","","","UNVERIFIED","",""
"8df6ce1a-8aa3-4df8-b33b-c4aa0791c53a","kabeljauw- of schelvisfilets","char-offset:67","PERSON","","","","","","","",""
"a4eb9d41-04c4-4339-9c16-482c015b3014","4 dl.","char-offset:97","PLACE","","","","","","UNVERIFIED","",""
"d6738278-c3c5-4943-8b4b-5222e48ee9d9","droge witte wijn","char-offset:103","PERSON","","","","","","","",""
"568775f1-63e8-46b4-9f81-ea6c1f579544","1","char-offset:121","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"73530fea-02fb-4132-80aa-5241071f10a5","ui","char-offset:129","PERSON","","","","","","","",""
"1ed03e40-c529-45fb-a306-a0ae128696be","1","char-offset:135","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"e144ca34-dceb-4009-849f-13bfaaf1089a","sjalotje","char-offset:137","PERSON","","","","","","","",""
"59f2eafe-3183-4dbe-b42c-58d309e7f061","2","char-offset:150","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"9156c078-b67d-49d7-8600-9ad5ca25c41e","uien","char-offset:159","PERSON","","","","","","","",""
"c3055248-8f61-424b-8746-09f6f8469f23","75 gram","char-offset:166","PLACE","","","","","","UNVERIFIED","",""
"5187d177-e5e3-4e1f-a05b-afa94f742aa2","boter","char-offset:174","PERSON","","","","","","","",""
"e2c3d885-0803-4ddb-a3bb-e6f62f14a37a","200 gram","char-offset:181","PLACE","","","","","","UNVERIFIED","",""
"0708277a-595f-4811-8aea-a315c5e52cad","tomaten","char-offset:196","PERSON","","","","","","","",""
"a6ddbc8d-89f1-4ca6-b66b-8946e42b4b52","bloem","char-offset:217","PERSON","","","","","","","",""
"5c3c5d30-af91-47f9-842d-37a11a419b1c","peterselie","char-offset:236","PERSON","","","","","","","",""
"2311e9a5-5010-4d97-8c0d-e811442d6893","witte wijn","char-offset:289","PERSON","","","","","","","",""
"e89b1737-7f2f-4e01-a528-c5b7a39185c5","uien","char-offset:333","PERSON","","","","","","","",""
"28fe6fd0-5f34-434a-bb5e-e0b5df089f51","boter","char-offset:357","PERSON","","","","","","","",""
"db56ee45-1ea8-46ff-b65f-8f7f067efd75","tomaten","char-offset:423","PERSON","","","","","","","",""
"9b4f2708-672c-49d8-bb94-6cb3a1b188c9","bloem","char-offset:581","PERSON","","","","","","","",""
"dc08a562-240c-4676-83a4-6a3ae49f7360","boter","char-offset:607","PERSON","","","","","","","",""
"7f10d90e-b39d-4f8e-9407-afaad63edef4","zout","char-offset:667","PERSON","","","","","","","",""
"631fe5cb-a210-4cae-98f2-9f537ad8ef61","peper","char-offset:675","PERSON","","","","","","","",""
"14b75ad3-9288-47de-bdea-7827453e7562","peterselie","char-offset:779","PERSON","","","","","","","",""
