"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"e2164f84-5598-4706-b52f-e60ebfd390ec","350 gram","char-offset:44","PLACE","","","","","","UNVERIFIED","",""
"8bd7089a-5a95-4c2e-be84-a6721079f3d6","ge-*-*. kookt kippevlees","char-offset:53","EVENT","","","","","","","",""
"fdfd86fa-fa9c-4bfb-a8f4-9c65d66224df","150 gram","char-offset:79","PLACE","","","","","","UNVERIFIED","",""
"8598f2e2-a17f-4f07-a200-c074e27af454","bleekselderij","char-offset:93","PERSON","","","","","","","",""
"d7c25b53-c2ad-43a5-9179-ca6d5a86db11","een halve","char-offset:108","PLACE","","","","","","UNVERIFIED","",""
"5d2dd7be-db1f-4828-90c5-e594a4e6a1e6","groene paprl*ka","char-offset:118","EVENT","","","","","","","",""
"882497ff-b026-490c-9122-93de6d059b11","een klein blikje","char-offset:135","PLACE","","","","","","UNVERIFIED","",""
"fef91e87-6193-486c-8be3-e860264853eb","perzikschijfjes op sap","char-offset:152","PERSON","","","","","","","",""
"000b66dc-94f1-47ec-b329-1749bbcaa2d5","yoghurt","char-offset:183","PERSON","","","","","","","",""
"43d89e14-eacf-42df-8053-2404cc283ed4","2","char-offset:192","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"a688a97c-1983-43ed-8f35-d021a9e165de","eidooiers","char-offset:194","PERSON","","","","","","","",""
"84e5b052-7491-4686-a5ce-fd5cf1aa8ec8","zout","char-offset:205","PERSON","","","","","","","",""
"69daaf47-aed4-4a1e-b3b6-a39ed3edf050","paprikapoeder","char-offset:211","PERSON","","","","","","","",""
"eb741758-d446-44ff-9dba-7d47e68be159","citroensap","char-offset:226","PERSON","","","","","","","",""
"34eb5700-8b12-4843-bdb2-bee9e3a83853","kippevlees","char-offset:248","PERSON","","","","","","","",""
"344b5762-6006-4529-9c1e-a603b478ba9a","bleekselderij","char-offset:265","PERSON","","","","","","","",""
"9f02e663-7ac8-44dd-b30c-6134871b2e27","paprika","char-offset:305","PERSON","","","","","","","",""
"7992eba8-dd40-4bb3-a1f5-201728bc2ab0","perzikschijfjes","char-offset:342","PERSON","","","","","","","",""
"27368809-4661-4c06-b36f-426067395f15","eidooier","char-offset:416","PERSON","","","","","","","",""
"39fabbf4-c58d-4596-ad66-caab9cdd5551","yoghurt","char-offset:448","PERSON","","","","","","","",""
"84826906-c8da-4431-a99a-821472405171","zout","char-offset:489","PERSON","","","","","","","",""
"e0fff7a9-6242-4910-beb0-246cd8bb5169","citroensap","char-offset:495","PERSON","","","","","","","",""
"7db1e2c1-685a-4f0b-959f-afa6aa8014fe","paprikapoeder","char-offset:509","PERSON","","","","","","","",""
"c8a9f855-41f0-4dad-b66d-dd60168f9ff1","brood","char-offset:621","PERSON","","","","","","","",""
