"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"9bb04e1d-2ee3-4f4a-83bd-425775eed3b5","spek","char-offset:1807","PERSON","","","","","","","",""
"b6d041dd-139f-4457-b723-666e3eb214e9","eieren","char-offset:1813","PERSON","","","","","","","",""
"a8cffe05-6cca-418d-b6d3-e306e4ecf72c","room","char-offset:1823","PERSON","","","","","","","",""
"b7444e22-497e-4b89-99b9-7a96441f0263","kaas","char-offset:1847","PERSON","","","","","","","",""
"dec3865a-2640-4a4d-8107-6e8ff247e32e","ham","char-offset:2097","PERSON","","","","","","","",""
"9be294c5-2160-429c-8f07-8f7c7cc16822","kaas","char-offset:2109","PERSON","","","","","","","",""
"b5666f81-5e27-4039-b105-5e28026aee52","kaas","char-offset:2202","PERSON","","","","","","","",""
"ccb6c900-0678-47cf-bf1b-af66ed990beb","bloem","char-offset:2704","PERSON","","","","","","","",""
"4dbca97b-7179-4e8b-b2d0-180ccb523371","boter","char-offset:2737","PERSON","","","","","","","",""
"75a0140a-07aa-4dc7-98a2-8fcefd579db0","zout","char-offset:2782","PERSON","","","","","","","",""
"1724aaeb-8dc2-45ad-8232-45cfcbf8e927","bloem","char-offset:2799","PERSON","","","","","","","",""
"bf1687d0-e04a-4798-89ae-1c2a6f31017b","2 eetlepels","char-offset:2927","PLACE","","","","","","UNVERIFIED","",""
"6e2aecb5-5079-4f42-8562-d7ca4f1d12d4","ijswater","char-offset:2939","PERSON","","","","","","","",""
"71b82785-c223-4406-ba8b-8b558252a448","water","char-offset:3110","PERSON","","","","","","","",""
"0a3e3afa-c352-46ce-a7e0-a3044c801e39","bloem","char-offset:3491","PERSON","","","","","","","",""
"8cf38435-d2d2-4b49-aae6-73646506f78f","spek","char-offset:3840","PERSON","","","","","","","",""
"32436680-c869-4adf-8c73-84afbf0bd32d","spek","char-offset:3954","PERSON","","","","","","","",""
"51acf689-e455-4e73-a07a-34996880112f","eieren","char-offset:4013","PERSON","","","","","","","",""
"e60a1a2f-284e-4e4b-9985-a7dcb595a107","zout","char-offset:4044","PERSON","","","","","","","",""
"bf5a48b2-d017-4200-b6e7-7975a55ee898","witte wijn","char-offset:4528","PERSON","","","","","","","",""
"4731a98c-5e79-430a-ac9f-d32f09f67ced","kaas","char-offset:4594","PERSON","","","","","","","",""
"5bd89623-c162-4398-b492-bf5176380933","spek","char-offset:4625","PERSON","","","","","","","",""
"a4dfc95b-f626-4b15-9a7e-94103d8caa0b","gruyère","char-offset:4655","PERSON","","","","","","","",""
"efc3c703-33ba-45ce-bd62-e2b233dc9a62","kaas","char-offset:4721","PERSON","","","","","","","",""
