"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"f7653bfd-cd41-4220-a518-db3c7319175e","500 gram","char-offset:49","PLACE","","","","","","UNVERIFIED","",""
"efd98097-b47f-43f5-bf3a-4677a70222a5","kalfsgehakt","char-offset:58","PERSON","","","","","","","",""
"1205200e-4d16-4b25-b025-2f73ea9f7ad4","1 dikke snee","char-offset:71","PLACE","","","","","","UNVERIFIED","",""
"8b9ce2ab-fe04-4899-b414-89f688bd279f","wittebrood","char-offset:84","PERSON","","","","","","","",""
"4928dfab-b544-4489-8557-d3c9a6fda51e","melk","char-offset:113","PERSON","","","","","","","",""
"ae0ce4d9-6a7e-4e92-bee3-d008f6d948b2","1","char-offset:119","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"118ae48a-74fb-4e6e-959e-23bd17ce0e84","ei","char-offset:121","PERSON","","","","","","","",""
"3a1e61dd-b30b-4df8-b818-92795397b47a","zout","char-offset:125","PERSON","","","","","","","",""
"5d8840c9-3c43-4553-910d-ae0ab67bb598","peper","char-offset:131","PERSON","","","","","","","",""
"0f9f807d-2082-4d2e-a251-3c328271c6ed","500 gram","char-offset:138","PLACE","","","","","","UNVERIFIED","",""
"8eae6071-8e9b-4f0d-8bfe-d100395c0798","kastanjes","char-offset:147","PERSON","","","","","","","",""
"31426eaa-0998-4545-b833-e16cbb3d3588","paneermeel","char-offset:158","PERSON","","","","","","","",""
"ee079288-b277-48f4-90af-7f1971dab05d","beschuif.","char-offset:172","EVENT","","","","","","","",""
"37572f7b-c815-470b-9bf6-68b9f4d723bc","boter","char-offset:182","PERSON","","","","","","","",""
"40b98cec-b4e0-4e3a-9f0f-19da2ef4df0a","bouillon","char-offset:189","PERSON","","","","","","","",""
"6231928c-391b-4ff7-93dc-05478c01c3ef","brood","char-offset:212","PERSON","","","","","","","",""
"78a573fa-5699-47b2-a7b9-a7970f5a1fdb","melk","char-offset:224","PERSON","","","","","","","",""
"3d10b34e-2ef6-4ced-8692-40775f3043a6","brood","char-offset:240","PERSON","","","","","","","",""
"c4333bf0-1aaf-428d-91fd-ccca5bccb1c2","kalfiagehaOct","char-offset:267","EVENT","","","","","","","",""
"e7866c4e-15ec-413c-94bb-d207989aafc6","zout","char-offset:309","PERSON","","","","","","","",""
"cf0d9e98-f762-455f-88fc-188b1d2ce321","peper","char-offset:317","PERSON","","","","","","","",""
"ba91a980-0a36-4c41-a664-c6fbd59d3454","gehakt","char-offset:338","PERSON","","","","","","","",""
"d400cc23-545e-4afa-9135-de24447918c9","kastanjes","char-offset:372","PERSON","","","","","","","",""
"9527e019-20e8-436f-8f32-027ff21f5443","bouillon","char-offset:539","PERSON","","","","","","","",""
"80e1c1e0-6a6e-40eb-8596-340373760011","boter","char-offset:648","PERSON","","","","","","","",""
