"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"1970ae43-d5a4-41d5-b9db-cafd91e162ad","paling","char-offset:0","PERSON","","","","","","","",""
"63344581-40b9-463a-b793-a7a3993cd0aa","Paling","char-offset:19","PERSON","","","","","","","",""
"574a3987-acd8-4752-b8c2-70250a597de4","zuring","char-offset:592","PERSON","","","","","","","",""
"62652437-5486-49d6-8f54-968a08de5836","zuring","char-offset:839","PERSON","","","","","","","",""
"99d55156-4556-42ff-acae-7c35d76f16fa","witte dovenetel","char-offset:977","PERSON","","","","","","","",""
"a34421ca-24b5-48da-bfce-5a6fdd87b367","paling","char-offset:1026","PERSON","","","","","","","",""
"e7f41f1b-7ea6-4551-b633-5b9c21f48b0d","peterselie","char-offset:1079","PERSON","","","","","","","",""
"1e84dece-4e29-420f-8fff-61eafa5a48f2","kervel","char-offset:1100","PERSON","","","","","","","",""
"85055d16-43c2-4216-b2d8-878011b778f4","zuring","char-offset:1285","PERSON","","","","","","","",""
"01b4ef79-5600-474f-a99e-b91b119fe581","spinazie","char-offset:1359","PERSON","","","","","","","",""
"9b407df5-e0ce-40df-8abc-c646d0a0ce35","750—900 g","char-offset:1369","PLACE","","","","","","UNVERIFIED","",""
"bbe3bdb5-4588-47ee-a860-77ff0e4a5be5","paling","char-offset:1379","PERSON","","","","","","","",""
"37b158a5-6514-404a-83a3-60679533c5b6","sjalotten","char-offset:1404","PERSON","","","","","","","",""
"7f8a73c8-fc10-4a53-9d40-6862d9b086a6","1","char-offset:1415","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"3157eae5-5c1c-495f-9d02-8e9ca0423b7a","ui","char-offset:1417","PERSON","","","","","","","",""
"e719c8a8-9653-4b46-8702-28e16764eb50","een flinke bos","char-offset:1421","PLACE","","","","","","UNVERIFIED","",""
"523b7d90-df46-470e-acc5-f69bdb223ef0","zuring","char-offset:1436","PERSON","","","","","","","",""
"277c59d2-460e-49e4-9320-10f769067a42","minstens 65—75 g","char-offset:1444","PLACE","","","","","","UNVERIFIED","",""
"6d4b217a-a967-41e7-97a2-cde0a31c9632","een bosje","char-offset:1462","PLACE","","","","","","UNVERIFIED","",""
"3861e27d-6aa6-4565-a882-ebeb7eb17259","kervel","char-offset:1472","PERSON","","","","","","","",""
"a04fa108-5243-43f8-b36c-7a6ba9f779d6","een klein bosje","char-offset:1479","PLACE","","","","","","UNVERIFIED","",""
"eb4549ce-78ba-460d-9397-7e79b4f737b5","peterselie","char-offset:1495","PERSON","","","","","","","",""
"ae179dbc-5744-4375-b474-0d16b7c5eb7c","munt","char-offset:1548","PERSON","","","","","","","",""
"dcfaf262-8a33-4574-bf7b-1f92b5910da8","dragon","char-offset:1554","PERSON","","","","","","","",""
"5bf6af01-41d7-4928-b2b0-a6b3598f22e3","citroenmelisse","char-offset:1562","PERSON","","","","","","","",""
"736a6594-27dd-49ee-a04c-07491b19403f","salie","char-offset:1580","PERSON","","","","","","","",""
"5a585a48-4a00-4e24-a9a0-c415d051f7f7","3 eetlepels","char-offset:1586","PLACE","","","","","","UNVERIFIED","",""
"177c850c-2bcb-4799-bc5d-96be4a990889","boter","char-offset:1598","PERSON","","","","","","","",""
"39e91be6-5dba-4977-b1e3-a371642c50ca","2,5 dl","char-offset:1604","PLACE","","","","","","UNVERIFIED","",""
"f6414096-2548-4b28-938d-12ff090515b6","witte wijn","char-offset:1611","PERSON","","","","","","","",""
"9b6fcc3a-75a3-4654-99ca-6082de91b996","2","char-offset:1622","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"8b2ba30b-6b3d-4fe8-a2aa-1f29a9740e7c","eierdooiers","char-offset:1624","PERSON","","","","","","","",""
"91fe37ed-cadc-4de7-8109-615a36a4222a","1 eetlepel","char-offset:1636","PLACE","","","","","","UNVERIFIED","",""
"d351f03a-f368-40b5-82ee-d289021f1b55","citroensap","char-offset:1647","PERSON","","","","","","","",""
"1b38c209-b396-4f01-9fcb-deb85a87e15c","zout","char-offset:1658","PERSON","","","","","","","",""
"3afd8862-f721-4c1e-82c7-7fa03030cdb4","peper","char-offset:1678","PERSON","","","","","","","",""
"d2a08b87-2b79-4b84-bbdf-3fad4325030f","paling","char-offset:1703","PERSON","","","","","","","",""
"4d688d6b-a610-4dea-b7ac-cb0df9297aa6","sjalotten","char-offset:1793","PERSON","","","","","","","",""
"aea4fca1-b600-4313-aae5-e09face8df91","dragon","char-offset:1938","PERSON","","","","","","","",""
"1b6ce435-d880-4986-acb1-00516f7b4ed5","munt","char-offset:1946","PERSON","","","","","","","",""
"29345ca4-d98f-47e7-88f5-92918652f670","salie","char-offset:1954","PERSON","","","","","","","",""
"4d0ca6ef-11a6-4761-84db-215b0804e95b","boter","char-offset:2016","PERSON","","","","","","","",""
"46572779-6b6d-4b7f-90fe-e80a621c95e9","sjalotten","char-offset:2084","PERSON","","","","","","","",""
"3c094f1a-f4eb-415c-9cb5-b3da4c6a600f","paling","char-offset:2141","PERSON","","","","","","","",""
"6cb2cf67-83c0-4848-be65-cd8070b24171","wijn","char-offset:2299","PERSON","","","","","","","",""
"0ea91d14-b43d-431d-a2f1-48efe3866e94","paling","char-offset:2331","PERSON","","","","","","","",""
"c3b500c3-060b-44a1-b097-263266465c5b","eierdooiers","char-offset:2474","PERSON","","","","","","","",""
"3726b0a9-2589-474f-a5f2-09aff435316d","citroensap","char-offset:2503","PERSON","","","","","","","",""
"4a8e7e32-dda6-4b94-ab74-0fbab9e59021","eierdooiers","char-offset:2604","PERSON","","","","","","","",""
"e0de6cdd-eca1-4054-a330-057e0b091b22","zout","char-offset:2705","PERSON","","","","","","","",""
"47dd2f76-c8e7-4fad-b87c-47ceafcdea9c","peper","char-offset:2713","PERSON","","","","","","","",""
"8bb247f4-33bd-43bf-a5c4-77a6df28d9fd","patat","char-offset:2876","PERSON","","","","","","","",""
"6441c00d-58e3-4252-b03f-4a89200cced1","brood","char-offset:2887","PERSON","","","","","","","",""
"829da23e-f12d-4686-8896-d13905f2b925","boter","char-offset:2896","PERSON","","","","","","","",""
