"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"843008ce-41a6-4ac4-984a-19f7a9704389","eend","char-offset:0","PERSON","","","","","","","",""
"09907cbc-e15c-4cc4-a2c7-179c94579245","lychees","char-offset:9","PERSON","","","","","","","",""
"f7c6089d-9f59-4f97-b9d3-2e33cb78c37e","eend","char-offset:57","PERSON","","","","","","","",""
"b4766533-4c17-48ca-ac78-4d9f743fb8eb","Eend","char-offset:86","PERSON","","","","","","","",""
"3a31dfed-716d-41f4-90be-1f0bf6ed7dcb","eend","char-offset:127","PERSON","","","","","","","",""
"fb10deb1-0900-460b-8e50-fff951ecf1f9","ui","char-offset:203","PERSON","","","","","","","",""
"22cc110f-b366-4c43-9411-ae94f0f5db24","half teentje","char-offset:228","PLACE","","","","","","UNVERIFIED","",""
"ea3c603e-bb70-4b5e-a29c-9be4c0660815","knoflook","char-offset:241","PERSON","","","","","","","",""
"13bf9344-b34e-4112-aab7-130d5ba9ff16","gemberwortel","char-offset:262","PERSON","","","","","","","",""
"45614464-0729-451d-ae9a-7e6dba2b7223","olie","char-offset:301","PERSON","","","","","","","",""
"fb2f9a6d-af1a-45e1-83c4-465c7a198947","ui","char-offset:401","PERSON","","","","","","","",""
"91402ecf-63d1-4184-95c9-070a5f125d40","knoflook","char-offset:405","PERSON","","","","","","","",""
"e27ab40d-090d-4e2e-963a-5f245cf1af2d","gember","char-offset:417","PERSON","","","","","","","",""
"6140b15b-7062-489b-8f82-2e20db1a019e","eend","char-offset:513","PERSON","","","","","","","",""
"d895146f-12b8-48be-bb7b-c9f56b5eac62","champignons","char-offset:617","PERSON","","","","","","","",""
"0574b8eb-b0a2-43c9-bcb3-07bc6c9d8f38","bamboespruiten","char-offset:635","PERSON","","","","","","","",""
"08c84f9b-760f-4152-846c-34d2090b4f4b","bamboe","char-offset:672","PERSON","","","","","","","",""
"2dccc0f7-38f8-4508-b29c-ad9e2767ffd0","champignons","char-offset:863","PERSON","","","","","","","",""
"18fa2467-7d68-4f92-a083-7b47c332b783","eend","char-offset:882","PERSON","","","","","","","",""
"5a9e2fbd-6813-4937-9d68-6b1ada45922c","bamboe","char-offset:949","PERSON","","","","","","","",""
"04f3b82f-22da-4be4-be45-31beb9b31e1f","sojasaus","char-offset:1054","PERSON","","","","","","","",""
"afefdcd0-311e-4af1-9164-ec3670f27a85","sherry","char-offset:1064","PERSON","","","","","","","",""
"41e3e35d-4f0c-41af-a6b7-1cb1b423727f","water","char-offset:1072","PERSON","","","","","","","",""
"910ed3b9-5b01-474d-b79c-de68d4c75180","lychees","char-offset:1116","PERSON","","","","","","","",""
"866bf75f-c444-463b-a744-6244540c900d","eend","char-offset:1149","PERSON","","","","","","","",""
"d4dae008-265c-4768-9285-5409ffadc66f","water","char-offset:1240","PERSON","","","","","","","",""
"ee3284fc-ef4e-4eac-abb0-114bbf56315c","2 eetlepels","char-offset:1346","PLACE","","","","","","UNVERIFIED","",""
"71c692fa-7143-4686-ad7b-89e987bd511d","aardappelmeel","char-offset:1358","PERSON","","","","","","","",""
"ace584de-7406-4c08-b754-bb3ad518e35b","eend","char-offset:1411","PERSON","","","","","","","",""
"71300a6a-30c3-4fb4-9eee-6b5f06ca8c77","bamboe","char-offset:1467","PERSON","","","","","","","",""
"52045752-968c-4262-9045-a3171586abca","champignons","char-offset:1477","PERSON","","","","","","","",""
"e5d3b8be-93c8-4650-bed6-5ff7543ebe6c","ham","char-offset:1536","PERSON","","","","","","","",""
"6e8e6a18-b0ca-4a67-8e97-2f980ddfa577","lychees","char-offset:1584","PERSON","","","","","","","",""
"3f70d64d-4ad9-4494-8b19-7f3b05a0598c","droge korrelrijst","char-offset:1669","PERSON","","","","","","","",""
"7cab8583-48a0-4708-9c6b-c033ba57d101","waterkers","char-offset:1709","PERSON","","","","","","","",""
"dfd4732e-d212-4514-a4cf-67ec8c5027eb","olie","char-offset:1749","PERSON","","","","","","","",""
"22932531-2181-4eff-b467-c865cd121ee4","azijn","char-offset:1755","PERSON","","","","","","","",""
"3e816315-56f1-419b-9ff2-8694aa073e07","soja","char-offset:1779","PERSON","","","","","","","",""
"27fa7f00-c02e-4e54-ae24-e38c9e691231","Lychees","char-offset:1785","PERSON","","","","","","","",""
"a130bcbf-d1cf-4abe-b1f4-af7df3d1b390","bamboe","char-offset:1801","PERSON","","","","","","","",""
