"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"d00aabaf-15f5-4402-be5f-05adcd14c540","1 pond","char-offset:40","PLACE","","","","","","UNVERIFIED","",""
"3afef1c7-1834-41d8-b935-5d8e643562e0","biefstuk tartaar","char-offset:47","PERSON","","","","","","","",""
"763acd58-8ef9-4718-a6bc-82701094a860","magere rundergehakt","char-offset:67","PERSON","","","","","","","",""
"f4f0d423-84ae-4a76-accf-72fd3d522fdf","65 gram","char-offset:91","PLACE","","","","","","UNVERIFIED","",""
"8ac1044b-ed87-4a7d-8481-13295dc2e5ec","oude kaas","char-offset:109","PERSON","","","","","","","",""
"46c5d035-1e58-40ea-bf72-6b431ceaf976","1","char-offset:120","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"19b4b351-aaea-4916-9750-4449df087002","ui","char-offset:140","PERSON","","","","","","","",""
"fc68d024-8d08-416b-8c51-c1e93e4930b3","1 eetlepel","char-offset:144","PLACE","","","","","","UNVERIFIED","",""
"dfd55ef2-b9af-4e17-b050-a835b0122655","banbeeuesaus","char-offset:155","EVENT","","","","","","","",""
"cd944728-97e5-4e73-b542-039a87df47ef","een scheutje","char-offset:227","PLACE","","","","","","UNVERIFIED","",""
"6f62ff72-4d3d-467f-aac4-d89b483fe11e","droge rode wijn","char-offset:240","PERSON","","","","","","","",""
"22e1db37-1929-43c8-91d2-11b1baa1c119","zout","char-offset:272","PERSON","","","","","","","",""
"aa61671c-43e7-4bcb-959d-11a9d8ddfc8b","peper","char-offset:280","PERSON","","","","","","","",""
"29c0387e-ccce-426f-beb7-d1e87244fb4c","(olijf)oMe","char-offset:365","EVENT","","","","","","","",""
"20f0de4c-182a-4e6a-8ff0-8dab34cea6c3","tomaat","char-offset:474","PERSON","","","","","","","",""
