"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"772551f4-c13a-4959-b46f-7c775ff4b8ac","abrikozen","char-offset:33","PERSON","","","","","","","",""
"d81137c6-1fce-4d2d-adbe-ce3c24d65192","abrikozen","char-offset:72","PERSON","","","","","","","",""
"9c85d6a3-b38c-474d-b734-2b850aaf1aa6","abrikozen","char-offset:302","PERSON","","","","","","","",""
"5305a5b9-91bd-44bf-b53d-031cd1ce017d","abrikozen","char-offset:516","PERSON","","","","","","","",""
"264b88ad-4cd8-4264-83fd-51258d402f78","slagroom","char-offset:634","PERSON","","","","","","","",""
"fc5e7372-50d3-4a45-ae05-967aa814356c","aardbei","char-offset:773","PERSON","","","","","","","",""
"a08ee30d-1999-45f4-a883-5a034dae7477","framboos","char-offset:782","PERSON","","","","","","","",""
"8126072e-9571-4164-b82b-bd117adea973","kers","char-offset:794","PERSON","","","","","","","",""
"fbe00d45-5d42-4f5d-a1d1-ab9b6144eff9","abrikoos","char-offset:853","PERSON","","","","","","","",""
"5142e858-72b5-48f3-84df-c0de7ba14067","paprika","char-offset:931","PERSON","","","","","","","",""
"f1da42d9-19d0-442b-afec-5e2910f522b0","kantarellen","char-offset:950","PERSON","","","","","","","",""
"592dfc10-a3cc-493b-ac52-6fa6207b3535","kalfsborst","char-offset:970","PERSON","","","","","","","",""
"e3daad31-7174-498b-85dc-63a442218ef7","snijbonen","char-offset:982","PERSON","","","","","","","",""
"f7fadde7-c93b-4adb-a181-bdeec9a8dc99","aardappelen","char-offset:993","PERSON","","","","","","","",""
"68fafd02-0f78-442b-b73c-702a8d437c12","abrikozen","char-offset:1006","PERSON","","","","","","","",""
"6480f5d4-2010-4061-a44a-e0cdab9bb66f","vleesschelp","char-offset:1034","PERSON","","","","","","","",""
"87d19351-04d4-4af5-9b1e-4ef1d0be3d2e","zeekraal","char-offset:1047","PERSON","","","","","","","",""
"320eefc1-f692-4be1-86b5-3153b7ec6a02","spinazie","char-offset:1086","PERSON","","","","","","","",""
"2d2450c5-1e2c-4521-9efd-93530054af54","korabi","char-offset:1129","PERSON","","","","","","","",""
"9309d84e-92df-4f26-931e-7abb2c0cfa06","aardappelen","char-offset:1146","PERSON","","","","","","","",""
"510587a6-4970-486d-948f-41332276241a","hangop","char-offset:1159","PERSON","","","","","","","",""
"66d78e64-8171-4f15-ba9e-f243ed292d48","stoofsla","char-offset:1184","PERSON","","","","","","","",""
"f9bb11c5-1319-4220-9a8b-d89c398f6cf4","aardappelen","char-offset:1202","PERSON","","","","","","","",""
"4904073a-ab1a-4ed7-b2a5-9acf1a06784d","aardbeien","char-offset:1233","PERSON","","","","","","","",""
"8f7572c5-821f-4bf4-a6fe-bfc29490571f","corned beaf","char-offset:1254","EVENT","","","","","","","",""
"aff5f096-6ebb-478f-9b61-1b77cf14b2c2","tuïnbonen","char-offset:1267","EVENT","","","","","","","",""
"ce9d890e-ae87-42a4-a2b9-11ce68589dc6","prinsessebonen","char-offset:1280","PERSON","","","","","","","",""
"5837d7e1-1573-4f58-a0e4-dbde5006b862","aardappelen","char-offset:1312","PERSON","","","","","","","",""
"048aeef6-0b71-417e-b23d-fd70139cc998","gember","char-offset:1325","PERSON","","","","","","","",""
"396ca86d-822c-435c-a154-1a96ecca6fb1","andijvie","char-offset:1376","PERSON","","","","","","","",""
"52f50a7e-5609-473a-8565-9d2e80afad0a","speklappen","char-offset:1389","PERSON","","","","","","","",""
"72862273-151e-4752-b650-db6837be2c74","yoghurt","char-offset:1401","PERSON","","","","","","","",""
"38590d21-3506-4416-9f6d-2822c2e1fcbd","aardappelen","char-offset:1514","PERSON","","","","","","","",""
"633e6f3c-fff7-435d-b66c-61de43fe8901","abrikozen","char-offset:1535","PERSON","","","","","","","",""
