"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"002099bb-80f2-47aa-ba9d-e84e5d986715","MANGO","char-offset:13","PERSON","","","","","","","",""
"96132b8b-4d22-4cb6-89c4-452806b8cdd0","CHUTNEY","char-offset:19","PERSON","","","","","","","",""
"79376e41-3c9e-4c5c-a2d1-0941733c0035","chutney","char-offset:106","PERSON","","","","","","","",""
"16529366-5f8d-40f6-b150-f0069806486a","limoensap","char-offset:158","PERSON","","","","","","","",""
"75c72b9f-4b3f-44d8-8c25-b75b342eb75d","citroensap","char-offset:182","PERSON","","","","","","","",""
"8408bd96-17bb-406d-aafa-8b8f3ea4f917","chilipeper","char-offset:216","PERSON","","","","","","","",""
"b59efd23-23f6-4c11-a62b-c4ef47a45bf1","chutney","char-offset:242","PERSON","","","","","","","",""
"974f0b93-b504-4710-b333-7649e9659b2b","kaas","char-offset:259","PERSON","","","","","","","",""
"30a23442-b4c6-4128-b4cd-1c0ce69bf3e1","ham","char-offset:265","PERSON","","","","","","","",""
"decf4bfe-6b96-47f6-a958-32c687a441ac","vis","char-offset:270","PERSON","","","","","","","",""
"1f68a6a3-2918-4967-b3aa-44c775b38df4","kerrieschotels","char-offset:277","PERSON","","","","","","","",""
"777ef02f-1fc2-4e7f-bf77-833395783144","1 of 2","char-offset:321","PLACE","http://pleiades.stoa.org/places/663121962","Temple of Venus","40.7484257","14.4838594","temple-2","UNVERIFIED","",""
"dab40d5c-ff7a-48a6-b5e9-2d2b05912920","mango's","char-offset:334","PERSON","","","","","","","",""
"182b52d9-26fb-4238-9b6d-693bafebd31e","1 eetl.","char-offset:396","PLACE","","","","","","UNVERIFIED","",""
"85ef93a9-b66b-428a-88b7-84205f71851c","kerriepoeder","char-offset:404","PERSON","","","","","","","",""
"43e54430-24be-458d-9323-748b70c601c5","l theel.","char-offset:417","PLACE","","","","","","UNVERIFIED","",""
"6e0b2460-ed77-488a-951f-d8419ccf90ca","selderijzout","char-offset:426","PERSON","","","","","","","",""
"ac4c345a-ee81-49ca-80c6-5715b6314ed9","snufje","char-offset:439","PLACE","","","","","","UNVERIFIED","",""
"460fd2b3-8959-46da-a4eb-82f169b7a654","kruidnagelpoeder","char-offset:446","PERSON","","","","","","","",""
"af439ea2-1195-4bfd-bbd9-b8753358d476","chilipeper","char-offset:465","PERSON","","","","","","","",""
"0f1ad06c-4b6b-4748-a69f-470fa5eef889","2 theel.","char-offset:488","PLACE","","","","","","UNVERIFIED","",""
"baecce23-048d-47bc-8460-1b24538a4732","zout","char-offset:497","PERSON","","","","","","","",""
"382466f9-e907-41f9-b3b0-ddad1a57d9df","1 eetl.","char-offset:502","PLACE","","","","","","UNVERIFIED","",""
"485744c5-e31d-41d5-9d43-58ccf53a4155","plantaardige olie","char-offset:510","PERSON","","","","","","","",""
"e8650205-c40c-4011-96e4-e209cfac7f23","6 dunne plakken","char-offset:528","PLACE","","","","","","UNVERIFIED","",""
"d6303cb6-cfd2-4d28-a0f8-7de7af9e47a3","gemberwortel","char-offset:554","PERSON","","","","","","","",""
"4fb6afa2-e2b6-42ea-9739-00237f6fbeac","80 g","char-offset:579","PLACE","http://sws.geonames.org/1217262","G‘uzor","38.62083","66.24806","","UNVERIFIED","",""
"f93759ac-aabb-44fc-84d2-a43f47328edf","basterdsuiker","char-offset:596","PERSON","","","","","","","",""
"214353f8-cf92-4808-b937-4bc4eedcd086","dl","char-offset:610","PLACE","","","","","","UNVERIFIED","",""
"720a7190-fa6e-4f2a-b409-351b7113bb10","tomatensap","char-offset:613","PERSON","","","","","","","",""
"03379d33-f61a-4e5c-9d8c-f4d7cfeb70d8","dl","char-offset:624","PLACE","","","","","","UNVERIFIED","",""
"33446d26-85ff-48c0-8951-895596060063","1 eetl.","char-offset:633","PLACE","","","","","","UNVERIFIED","",""
"4e430dff-000c-4af0-99af-65515a9412a7","maïzena","char-offset:641","PERSON","","","","","","","",""
"a99f0fbb-72fd-4848-b04f-5baf25588b36","0,6 dl","char-offset:653","PLACE","","","","","","UNVERIFIED","",""
"482efc28-43c2-4c9b-a85a-adc222212b0f","1 eetl.","char-offset:675","PLACE","","","","","","UNVERIFIED","",""
"62536051-ace4-4f9b-9c48-289f41d37e28","citroensap","char-offset:688","PERSON","","","","","","","",""
"775ac1aa-3d50-489f-b0ba-8fe3d7fa7123","1 eetl.","char-offset:699","PLACE","","","","","","UNVERIFIED","",""
"b21524ee-d746-4259-9de4-503c13d8b9a4","koriander","char-offset:721","PERSON","","","","","","","",""
"7abebb89-14ac-4ad2-a8f8-900daad07991","1 eetl.","char-offset:731","PLACE","","","","","","UNVERIFIED","",""
"5cd71665-f4bd-4449-aade-72ee7bb5835f","munt","char-offset:753","PERSON","","","","","","","",""
"7cdc29fb-fcd2-4631-a3da-2ae2800cec3e","citroensap","char-offset:793","PERSON","","","","","","","",""
"cb74251c-d80c-4a81-8ee2-a7c43ce2f7c6","koriander","char-offset:808","PERSON","","","","","","","",""
"9ba2b651-ff4e-4e74-a1a6-45bd72ea41a3","niunt","char-offset:824","EVENT","","","","","","","",""
"97af90e3-1d68-46d2-a513-ab3b5eba6d6d","chutney","char-offset:1076","PERSON","","","","","","","",""
