"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"6d14eee0-b465-4a29-934c-14e43ddcf57e","vlierbessen","char-offset:768","PERSON","","","","","","","",""
"901e1aa8-21a6-4fed-92a5-2fb9dec1c30b","tomatenchutney","char-offset:791","PERSON","","","","","","","",""
"d3be9083-0d7f-4a9c-ac24-13edb68e9708","natuurazijn","char-offset:1485","PERSON","","","","","","","",""
"5cfa4e72-41b2-41c0-9533-2ba6724a9b1e","wijnazijn","char-offset:1520","PERSON","","","","","","","",""
"dd0c4bbf-e227-4972-ae52-c8108a39f9f4","dragon","char-offset:1899","PERSON","","","","","","","",""
"6714718b-5d1e-47f6-bb78-81ae6d272ef2","kervel","char-offset:1907","PERSON","","","","","","","",""
"857b9375-3ed7-43a7-88a9-317f0e21da1f","munt","char-offset:1915","PERSON","","","","","","","",""
"4fa908d4-8cc8-4736-926c-824a31351058","citroenmelisse","char-offset:1921","PERSON","","","","","","","",""
"dfed0d22-78cc-46ab-b3a0-f4145d76a884","pimpernel","char-offset:1937","PERSON","","","","","","","",""
"acdc4290-28e2-4641-abc2-cc48608486d7","basilicum","char-offset:1948","PERSON","","","","","","","",""
"5ee8826f-4f4e-46b5-bfd7-d722c8dfb42d","tijm","char-offset:1959","PERSON","","","","","","","",""
"22119878-427e-4be7-ab8d-728b78f2640d","citroentijm","char-offset:1967","PERSON","","","","","","","",""
"be05c94b-9d7b-4f11-b855-80c85967cc29","oregano","char-offset:1980","PERSON","","","","","","","",""
"abe5b316-d223-48ce-b4eb-f72486324df4","bonekruid","char-offset:1989","PERSON","","","","","","","",""
"1ff697d4-f7fd-4e75-ba5d-b65aa67ad5ab","lavas","char-offset:2000","PERSON","","","","","","","",""
"19fa3d6d-63e2-44b5-9bb7-22161fbca04a","vlierbloesem","char-offset:2007","PERSON","","","","","","","",""
"6b88162b-bf6e-42cb-84ae-316d41791c19","rozeblaadjes","char-offset:2023","PERSON","","","","","","","",""
"89b3b681-e5d3-4b95-82c5-605836583a26","peterselie","char-offset:2037","PERSON","","","","","","","",""
"1109cd5c-0002-487b-828d-4f83d866643b","rozemarijn","char-offset:2049","PERSON","","","","","","","",""
"3702ec38-4f37-4e99-bed7-86aabf9f7273","bieslook","char-offset:2061","PERSON","","","","","","","",""
"7b599510-265f-48eb-9a7a-25cce81b158f","sjalotjes","char-offset:2071","PERSON","","","","","","","",""
"5f870f28-e24f-4885-8301-2a3056118a68","1 liter","char-offset:2103","PLACE","","","","","","UNVERIFIED","",""
"ed10c814-4aab-4562-8201-fdc89dc012bb","azijn","char-offset:2111","PERSON","","","","","","","",""
"84e4df6f-80cf-4a01-9152-e9d936d87be2","20 gram","char-offset:2118","PLACE","","","","","","UNVERIFIED","",""
"b8371a21-8ff5-4ccf-a643-b1514472d2f6","kruiden","char-offset:2126","PERSON","","","","","","","",""
"d2d84fa8-2036-4ffe-bf17-645cb5b3c186","bieslook","char-offset:2148","PERSON","","","","","","","",""
"561091e8-a89d-4520-9c54-129e38d62a42","dragon","char-offset:2158","PERSON","","","","","","","",""
"185ba965-9b58-4083-b193-39783c4a515a","bonekruid","char-offset:2166","PERSON","","","","","","","",""
"63f6dd8b-a18f-4bb6-ad3f-0f0c77400a33","alsem","char-offset:2177","PERSON","","","","","","","",""
"36baa1e6-eafc-4baf-83ab-f83ca7b18dc3","munt","char-offset:2184","PERSON","","","","","","","",""
"18b77ad6-dedf-438d-ab34-ab8a895bcdab","sjalotjes","char-offset:2190","PERSON","","","","","","","",""
"cd53d437-0fc2-4a5f-bf7b-fa5a74bb8cd2","uitjes","char-offset:2214","PERSON","","","","","","","",""
"26aa4934-df5b-4a33-aa44-e16764ee2248","basilicumazijn","char-offset:2227","PERSON","","","","","","","",""
