"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"e2995896-b2b3-44bd-9e52-5b4744fe67fd","granen-burger","char-offset:230","PERSON","","","","","","","",""
"1a25a083-65ca-4fe7-9eb4-a80337d6a1a6","falafel","char-offset:245","PERSON","","","","","","","",""
"96cbd585-49e3-494d-ace0-dc0345c129a7","Mexicano","char-offset:254","PERSON","","","","","","","",""
"d9f0eddb-e869-4bdc-b4e2-9cf97eaa629f","loempia","char-offset:264","PERSON","","","","","","","",""
"81e8d632-4d74-41e3-8821-9269da370b90","nasicarré","char-offset:273","PERSON","","","","","","","",""
"a5e396ad-3219-4dfe-969b-526eed0249ab","vegetarische kroket","char-offset:284","PERSON","","","","","","","",""
"f5d67775-0789-4e27-a628-477aa94750b9","Burger","char-offset:591","PERSON","","","","","","","",""
"8c813b1a-6070-4098-afd8-f1cecaa3f5c9","soja-groentenburger","char-offset:663","PERSON","","","","","","","",""
"7dfa1fce-b9e2-453e-b591-d60a027c66a3","stukjes","char-offset:687","PLACE","","","","","","UNVERIFIED","",""
"927d371b-4019-4dab-b575-109063234054","paprika","char-offset:695","PERSON","","","","","","","",""
"26aed6b6-0c16-461f-a3ef-50ccbfa8cab0","sperziebonen","char-offset:704","PERSON","","","","","","","",""
"d49b3c82-b340-47b6-bce3-ccc8e29b5904","mais","char-offset:718","PERSON","","","","","","","",""
"46a19ba0-0d66-4608-8b7f-050f1d39feeb","wortel","char-offset:726","PERSON","","","","","","","",""
"f8a8c8d6-98c7-4d35-ad94-c50b87ea6b2f","tartaartje","char-offset:775","PERSON","","","","","","","",""
"5627875b-eea3-4e5f-8184-218c78d63bc1","olie","char-offset:806","PERSON","","","","","","","",""
"51d9bda7-490c-4042-b82b-a2a9d1b401ae","boter","char-offset:814","PERSON","","","","","","","",""
"7f7ba163-f9fa-4b57-9b13-e1873e71fed9","jus","char-offset:865","PERSON","","","","","","","",""
"42c94c78-c0a6-468a-a027-ac18fc207244","saus","char-offset:929","PERSON","","","","","","","",""
"a77e6b6c-85a8-4fad-a73a-aaf39ed86ecf","burger","char-offset:996","PERSON","","","","","","","",""
"efb8be72-4b6d-469d-a021-bc6da5cf8402","bonenschotel","char-offset:1021","PERSON","","","","","","","",""
"e4fabff1-eb2a-4c09-b52b-ce1a5f43bd7b","kidney-bonen","char-offset:1059","PERSON","","","","","","","",""
"0b8601ba-068e-4f45-9a03-8619f577386c","2","char-offset:1134","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"545a9bfd-08f4-4c60-b7f9-51c96ae343b8","avocado's","char-offset:1142","PERSON","","","","","","","",""
"2728976d-f09e-4d4d-99e8-f7633f8e2b1b","2","char-offset:1152","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"ee815529-7f03-46b3-be6f-bc3f76116b4c","tomaten","char-offset:1161","PERSON","","","","","","","",""
"d2df025b-4007-4f1c-bab0-7ed724a6089d","zwarte olijven","char-offset:1169","PERSON","","","","","","","",""
"4b87e143-b7b5-42d6-a6d4-534ef63e5386","1 krop","char-offset:1184","PLACE","","","","","","UNVERIFIED","",""
"6e263e2a-e6fd-45f2-abc7-28790abd94aa","sla","char-offset:1191","PERSON","","","","","","","",""
"f14bffad-29a0-4133-8b15-8c111b2a4a39","saus","char-offset:1211","PERSON","","","","","","","",""
"5ca4e203-a6b0-4049-97ec-547f5d2a2806","1 dl.","char-offset:1217","PLACE","","","","","","UNVERIFIED","",""
"712af203-1f1b-49fc-aa34-73d3ff2f26c4","olijfolie","char-offset:1223","PERSON","","","","","","","",""
"010d3ae1-7f2e-44cd-8dfd-796edbc20419","1 'A","char-offset:1237","EVENT","","","","","","","",""
"d2df0df9-5442-48f9-9a52-4062d8ebf5ea","citroen","char-offset:1242","PERSON","","","","","","","",""
"7292ca22-d22c-41b7-9cd3-cd4e294ee72b","2 eetlepels","char-offset:1250","PLACE","","","","","","UNVERIFIED","",""
"0f3ceb47-cd94-4dc9-98fa-453986aeb980","tomatenpuree","char-offset:1262","PERSON","","","","","","","",""
"d8d85f6c-a342-4e74-b51f-be8e61f8c2af","2 theelepels","char-offset:1275","PLACE","","","","","","UNVERIFIED","",""
"3e18ef02-da87-4050-93c2-75df41ba8d07","zout","char-offset:1288","PERSON","","","","","","","",""
"a4561084-0328-41d4-a71c-7f195bd19b5c","2 theelepels","char-offset:1293","PLACE","","","","","","UNVERIFIED","",""
"8fec3d3f-06bf-4507-b8a1-9657964dd5c4","chilipoeder","char-offset:1306","PERSON","","","","","","","",""
"ef18feb3-a27d-4169-82eb-b60943c6b5cb","1 theelepel","char-offset:1318","PLACE","","","","","","UNVERIFIED","",""
"2ef97e5b-127f-4072-9ac3-9d1a0ab08a89","komijn","char-offset:1338","PERSON","","","","","","","",""
"b29a0d33-3a32-4f01-b534-41b02cd29ae4","zwarte peper","char-offset:1358","PERSON","","","","","","","",""
"761bb220-9d00-424f-87db-28a32b4c3f1b","stukjes","char-offset:1416","PLACE","","","","","","UNVERIFIED","",""
"f39846bd-2888-4225-9696-5a7b4cecec30","avocado","char-offset:1424","PERSON","","","","","","","",""
"aa9c5068-0227-4790-8361-5a06ea036388","Avocado","char-offset:1648","PERSON","","","","","","","",""
"d055b214-e709-43e5-b489-732f78406fc5","tomaten","char-offset:1659","PERSON","","","","","","","",""
