"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"894a4c6d-32d6-4fd3-8eb7-5e795295d31c","Basilicum","char-offset:19","PERSON","","","","","","","",""
"261277d7-5b80-4e79-a156-a7b69cf6b970","basilicum","char-offset:122","PERSON","","","","","","","",""
"a99dcaca-f747-4497-97ab-258a086da2c9","basilicum","char-offset:1067","PERSON","","","","","","","",""
"87e05bd1-82c2-41e9-8d64-2788dd949e9c","4","char-offset:1093","PLACE","http://pleiades.stoa.org/places/856175","4","45.25","35.25","numbered feature","UNVERIFIED","",""
"5e8cc77e-d7d4-4d9c-b0d8-9777e44ce867","vleestomaten","char-offset:1101","PERSON","","","","","","","",""
"bd89cdfd-9f12-4dc6-a585-ace6e2e2103f","mozzarella","char-offset:1124","PERSON","","","","","","","",""
"1ee835e1-c2b7-49d6-8db2-f4404ae2c3d6","150 gram","char-offset:1139","PLACE","","","","","","UNVERIFIED","",""
"f0b5d314-337c-4d1d-96fd-eb1c322cb59c","2 eetlepels","char-offset:1149","PLACE","","","","","","UNVERIFIED","",""
"67f5076c-05f7-44ef-aa44-fe0f40b1e7c1","basilicum","char-offset:1169","PERSON","","","","","","","",""
"77a53818-9bc5-4fa2-a079-266d25899c47","zout","char-offset:1180","PERSON","","","","","","","",""
"6be497cd-b3e1-4b88-91be-7c06de1f8d39","zwarte peper","char-offset:1186","PERSON","","","","","","","",""
"907ec1dd-7760-477f-8870-c3f2eae31328","olijfolie","char-offset:1200","PERSON","","","","","","","",""
"f6e8ceeb-dfe5-44f8-8aa8-3676c547ea96","zwarte peper","char-offset:1241","PERSON","","","","","","","",""
"a20ab8bc-dac3-4dae-b1f3-5abcea4d7737","basilicumazijn","char-offset:1255","PERSON","","","","","","","",""
"fc088748-9fa9-401d-9f56-0f76de13772e","zout","char-offset:1271","PERSON","","","","","","","",""
"da2c7463-d6b9-477e-b558-78c2c0bfdf9a","salami","char-offset:1366","PERSON","","","","","","","",""
"dedefb7b-a23e-479b-97c6-d4220c9bd73a","Mozzarella","char-offset:1374","PERSON","","","","","","","",""
"d1ad968b-2638-4e11-a395-3b13e35278e1","Monchou","char-offset:1527","PERSON","","","","","","","",""
"7c155d1f-d7ee-4897-a66b-e0e9df58dac9","Tomaten","char-offset:1536","PERSON","","","","","","","",""
"dc4c0805-4c13-4752-b4c8-7e67f6062b51","Mozzarella","char-offset:1570","PERSON","","","","","","","",""
"17e07c09-0468-42e9-8f92-89f80016c974","basilicum","char-offset:1740","PERSON","","","","","","","",""
"68d5b9b8-5e5d-4657-a662-17bbeb458d53","olijfolie","char-offset:1799","PERSON","","","","","","","",""
"1308d9c2-f44a-4331-909c-2f4a2569bd47","zwarte peper","char-offset:1823","PERSON","","","","","","","",""
"36e937af-adf1-4576-9c4d-04fa2a7ed590","zout","char-offset:1839","PERSON","","","","","","","",""
"b5f152d1-5b96-4109-8c83-4f9efc643209","peper","char-offset:1884","PERSON","","","","","","","",""
"df3dddee-af20-47d5-9e33-80ce482176f6","zout","char-offset:1893","PERSON","","","","","","","",""
