"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"5c4a1601-5502-4a70-8066-cda38d6144c3","tijm","char-offset:365","PERSON","","","","","","","",""
"83f0c1a2-69e7-4f9f-b726-5b89c3bdcf29","marjolein","char-offset:371","PERSON","","","","","","","",""
"975b05d9-7626-4a69-a8ec-3d52886c39a3","rozemarijn","char-offset:382","PERSON","","","","","","","",""
"865c9b87-91fe-4cd9-9926-c6d139b89523","basilicum","char-offset:394","PERSON","","","","","","","",""
"df0b6b15-02d0-4a0a-98cf-91f3463f592d","bonekruid","char-offset:405","PERSON","","","","","","","",""
"af3e84a0-4e2e-43aa-b9fa-916a5301913c","salie","char-offset:416","PERSON","","","","","","","",""
"fd20c520-65a3-4e3d-a713-235b7e5853a3","lavas","char-offset:423","PERSON","","","","","","","",""
"a30ea9b1-6adb-48f0-a0cd-8dc02b7288ad","kervel","char-offset:492","PERSON","","","","","","","",""
"e2800d51-fb89-4f90-bb4e-9364d470c2d2","bieslook","char-offset:510","PERSON","","","","","","","",""
"cbc25544-4ec5-46ab-89a3-a1d435880f98","citroenmelisse","char-offset:520","PERSON","","","","","","","",""
"e51cf06b-0c5a-4564-9405-39a220ba769a","munt","char-offset:536","PERSON","","","","","","","",""
"f9bd540e-6dcf-4161-a83a-8d5727c4af48","dille","char-offset:542","PERSON","","","","","","","",""
"95c12c4d-0d3b-48e9-9630-92dd1d3431ba","venkel","char-offset:549","PERSON","","","","","","","",""
"961d2346-f553-40bf-a030-875f2a1e1659","zuring","char-offset:557","PERSON","","","","","","","",""
"33d21621-cfb4-4fb3-96d5-deebb9b3032d","dragon","char-offset:565","PERSON","","","","","","","",""
"aea0fabc-1eb0-48ef-b63a-59a8505fae41","fines herbes","char-offset:634","PERSON","","","","","","","",""
"346be98a-6570-4008-8144-671b608e9fcd","kervel","char-offset:649","PERSON","","","","","","","",""
"49126fcc-54b1-4c32-b719-dc224b1a8165","bieslook","char-offset:657","PERSON","","","","","","","",""
"64fea633-79f7-49b2-b3ae-9beb3c9ac50e","peterselie","char-offset:667","PERSON","","","","","","","",""
"e9a639fb-08db-4cfb-9503-1b9d3eeef2ec","dragon","char-offset:679","PERSON","","","","","","","",""
"aac2b066-e066-429f-8013-555427c7ca3c","bouquet garni","char-offset:691","PERSON","","","","","","","",""
"6240b0c6-b518-4cdb-a815-3e3d7c1c78f3","takjes","char-offset:707","PLACE","","","","","","UNVERIFIED","",""
"a9cc34cc-6653-421f-850e-4f0cee064e40","tijm","char-offset:714","PERSON","","","","","","","",""
"a49b38c7-03b7-4bd0-971a-b5172016ec1f","peterselie","char-offset:720","PERSON","","","","","","","",""
"ce08a088-943c-4b4e-a654-e137c33a50fe","laurierblad","char-offset:732","PERSON","","","","","","","",""
"6762f792-dfcb-422c-98c7-98e30276634f","takje","char-offset:755","PLACE","","","","","","UNVERIFIED","",""
"fbfd7c80-1d39-4cc6-991a-e5c219ee9828","marjolein","char-offset:761","PERSON","","","","","","","",""
"762de527-1af9-41a1-9c52-667821f355a8","48","char-offset:836","PLACE","http://pleiades.stoa.org/places/856219","48","45.25","36.25","numbered feature","UNVERIFIED","",""
"8122fc49-01ef-4c72-9d21-b4708079c57f","balletjes","char-offset:839","PERSON","","","","","","","",""
"c68cfe93-ddbc-4731-9cfa-a33583b39ab0","200 gram","char-offset:984","PLACE","","","","","","UNVERIFIED","",""
"01156d93-b3eb-45c5-bfba-96527de2e711","cottage cheese","char-offset:993","PERSON","","","","","","","",""
"453b0496-ab84-4c5f-8ff7-65e64c7b501c","kwark","char-offset:1011","PERSON","","","","","","","",""
"b8033fb6-66fd-477f-92e0-6396194deede","75 gram","char-offset:1017","PLACE","","","","","","UNVERIFIED","",""
"955650f4-716c-40f1-bd58-a60d4ea0b092","geraspte kaas","char-offset:1025","PERSON","","","","","","","",""
"5365551b-1fe8-41f1-8cff-48a11672e4f0","4 of 5","char-offset:1039","PLACE","http://pleiades.stoa.org/places/335494560","Central Baths","40.7515258","14.4866934","bath","UNVERIFIED","",""
"68f68536-c37d-4b2d-bd97-521ce8962623","boterhammen","char-offset:1055","PERSON","","","","","","","",""
"b7326c4d-6a02-4ad2-9fbf-a2b5917f25ae","1","char-offset:1067","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"fd49af02-9645-4233-a08f-498dfe17613d","ei","char-offset:1078","PERSON","","","","","","","",""
"15c45d6e-2f15-4888-9845-6711eb0a592b","2 eetlepels","char-offset:1081","PLACE","","","","","","UNVERIFIED","",""
"4924d97a-e5b2-4e90-bd20-2ac1e367b0b3","bloem","char-offset:1093","PERSON","","","","","","","",""
"f3a50e0e-d4a7-491a-b7f6-cd997da4705e","zout","char-offset:1099","PERSON","","","","","","","",""
"c4f4a1a5-8481-4824-ac8e-e5379489ad2d","peper","char-offset:1107","PERSON","","","","","","","",""
"044a6208-2cf0-47c5-b86e-bc1b08ab6932","scheutje","char-offset:1113","PLACE","","","","","","UNVERIFIED","",""
"dd4abe91-ece7-4fbc-8f9c-b4178722a8d3","worcestershiresaus","char-offset:1122","PERSON","","","","","","","",""
"187637dc-c642-4d0c-b621-d56908ca0d8a","totjap","char-offset:1144","EVENT","","","","","","","",""
"be50c4ab-20b5-408c-a068-b5873b7ec976","paar lepels","char-offset:1176","PLACE","","","","","","UNVERIFIED","",""
"bb921eff-6882-4f52-afd9-4acf930466e7","gomasio","char-offset:1188","PERSON","","","","","","","",""
"029eccdb-f7a1-410f-92ac-4dcd452b7bd5","Brood","char-offset:1219","PERSON","","","","","","","",""
"5be21a94-21c2-49a4-a43b-29fbd0b845a8","ei","char-offset:1274","PERSON","","","","","","","",""
"47ab1ac0-2b8b-4171-b947-404e8ccab119","Cottage","char-offset:1278","PERSON","","","","","","","",""
"591e3bc1-9d75-49c3-aa46-b5ab9cfc5380","cheese","char-offset:1286","PERSON","","","","","","","",""
"fad29fd2-574e-46fe-84da-ef8c882d0f57","kwark","char-offset:1296","PERSON","","","","","","","",""
"80463be3-63be-43cc-ada3-2c6f6cb28400","kaas","char-offset:1330","PERSON","","","","","","","",""
"67df8215-bd72-4327-8622-810053ea2fab","broodkruim","char-offset:1346","PERSON","","","","","","","",""
"362166a8-728e-495a-8cbc-44d7ff081a61","zout","char-offset:1386","PERSON","","","","","","","",""
"90a55148-045b-4b21-b4a9-896d6060f049","peper","char-offset:1392","PERSON","","","","","","","",""
"da10a455-8c98-4252-bbe7-f55e52e19090","scheutje","char-offset:1405","PLACE","","","","","","UNVERIFIED","",""
"ccfa0eaa-7ea2-4e3c-9b12-ccd51e326e27","worcestershiresaus","char-offset:1414","PERSON","","","","","","","",""
"dd81d51f-3b57-4282-8ccd-8b3482e55aa4","ketjap","char-offset:1436","PERSON","","","","","","","",""
"04ed918d-5ccf-4b8d-916b-ed68bf6a0486","Kruiden","char-offset:1444","PERSON","","","","","","","",""
"207ead09-0395-43a2-bcd7-816481413052","een of meer eetlepels","char-offset:1512","PLACE","","","","","","UNVERIFIED","",""
"20f43678-5d29-46e7-bbaf-aadd278dc210","bloem","char-offset:1534","PERSON","","","","","","","",""
"c4d7bd1d-7471-4191-90cc-ee496ceb794f","een klein beetje","char-offset:1602","PLACE","","","","","","UNVERIFIED","",""
"71a7211f-5391-4002-8c16-e4ae7dba1a00","bouillon","char-offset:1619","PERSON","","","","","","","",""
"99096a47-0acc-40f0-931d-c15d47a00e25","balletjes","char-offset:1676","PERSON","","","","","","","",""
"ac433730-64fd-4e66-ae85-bcac3f8fc149","gomasio","char-offset:1694","PERSON","","","","","","","",""
"05866d51-c78a-4fe0-9254-c0fdd4e7443a","balletjes","char-offset:1724","PERSON","","","","","","","",""
"0ed14bd8-5bcc-4fef-b435-5ef71c4de372","frituurolie","char-offset:1857","PERSON","","","","","","","",""
"5eddf915-f55f-4eac-bcb8-2d05c7e7e9d1","balletjes","char-offset:1880","PERSON","","","","","","","",""
