"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"bedc045a-cacf-4627-8042-ca5067bd3b28","sojaboon","char-offset:133","PERSON","","","","","","","",""
"25415a5e-f81a-4bfb-b73a-a9225964459c","blokken","char-offset:478","PLACE","","","","","","UNVERIFIED","",""
"0cf1929b-f1b0-4619-b1af-a147afa371af","sojakaas","char-offset:487","PERSON","","","","","","","",""
"55f8e20d-c3c6-4b96-ae56-9441862d8781","tahoe","char-offset:509","PERSON","","","","","","","",""
"cb03e9b4-973d-419d-a6cf-2c575d1e32fd","tof u","char-offset:518","EVENT","","","","","","","",""
"4301c42e-ca14-45e4-905b-d647bc5d867a","tahoe","char-offset:623","PERSON","","","","","","","",""
"6a963f3e-9e7e-432f-9370-5a579cc1e812","Tahoe","char-offset:736","PERSON","","","","","","","",""
"290cffa2-32e0-4482-a80c-07f2f8a311ba","tahoe","char-offset:854","PERSON","","","","","","","",""
"fbdb83a2-1d3c-4fe5-b0ef-728c00cfd884","tempé","char-offset:934","PERSON","","","","","","","",""
"99d938be-2bce-4e7a-99d5-c6aeca0cc25d","sojabonen","char-offset:986","PERSON","","","","","","","",""
"ea81ba72-f65b-428f-963d-59a16f85b228","tahoe","char-offset:1025","PERSON","","","","","","","",""
"60a8aaca-ad6b-4cb8-8ed0-1bfb58bcaee1","tahoe","char-offset:1125","PERSON","","","","","","","",""
"dfc5ba3d-b157-495c-8f91-0ae4c0885ade","tomaten-gembersaus","char-offset:1135","PERSON","","","","","","","",""
"f8e2d358-9f3f-485a-9c2b-f9f1bee336b8","1 blok","char-offset:1185","PLACE","","","","","","UNVERIFIED","",""
"09fd6429-4bbe-4459-8888-08ba27f91a7b","tahoe","char-offset:1192","PERSON","","","","","","","",""
"103ef557-1df7-4c38-b97b-c510906a7a38","500 gram","char-offset:1199","PLACE","","","","","","UNVERIFIED","",""
"8976a222-168b-4714-af94-11f44b90b24d","4 eetlepels","char-offset:1210","PLACE","","","","","","UNVERIFIED","",""
"618773f4-8f51-44d6-a4a1-f92a46da2cd8","ketjap manis","char-offset:1222","PERSON","","","","","","","",""
"e8eaa481-8e29-4a03-b3a5-d83a5c9774f7","4 eetlepels","char-offset:1236","PLACE","","","","","","UNVERIFIED","",""
"9e9a5c81-9ecc-4c38-bca4-984c5a9c004a","azijn","char-offset:1248","PERSON","","","","","","","",""
"65d61cc6-5d58-48db-aa4e-45fb6fa7f19b","4 eetlepels","char-offset:1255","PLACE","","","","","","UNVERIFIED","",""
"a91cea2f-94e6-4ca8-8bcd-6d9a1a3db4af","tomatenketchup","char-offset:1267","PERSON","","","","","","","",""
"0ebbca17-9c3e-4641-8aed-23500585e131","zout","char-offset:1283","PERSON","","","","","","","",""
"40c7ae16-ff9b-465c-8ad2-77e9f476e773","peper","char-offset:1291","PERSON","","","","","","","",""
"cd45cf37-48be-4bfc-ae1d-ac12dd8255fb","1 theelepel","char-offset:1298","PLACE","","","","","","UNVERIFIED","",""
"76538b17-e9f0-4f22-a47f-377555ca363e","gemberpoeder","char-offset:1310","PERSON","","","","","","","",""
"301e48ec-5040-4144-a84d-f64588db088f","54 eetlepel","char-offset:1324","EVENT","","","","","","","",""
"5e4b2e92-d9af-4cb1-a647-ea05fe686ca8","cayennepeper","char-offset:1336","PERSON","","","","","","","",""
