"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"1ee1a80f-02fd-4612-b4ef-5ab540bb095b","1","char-offset:165","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"670fc452-4dd2-4160-b80a-82d32688a66b","kip","char-offset:167","PERSON","","","","","","","",""
"aebb065e-1fa1-46d9-8361-7bb4bd542c0b","1000 gram","char-offset:173","PLACE","","","","","","UNVERIFIED","",""
"f3ef8612-f36b-4e15-b8f6-7d7d7800c178","2","char-offset:184","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"aa0be7d0-6606-401b-aa97-4e82018448d1","uien","char-offset:186","PERSON","","","","","","","",""
"a24328c9-dce1-46ac-a43b-2c6b19baebc5","3 tenen","char-offset:211","PLACE","","","","","","UNVERIFIED","",""
"75b4f52a-9422-472c-b13d-8ed3e3be6564","knoflook","char-offset:219","PERSON","","","","","","","",""
"68e5bc6e-6b2d-4156-9b66-f509c3083b06","6","char-offset:252","PLACE","http://pleiades.stoa.org/places/856177","6","45.25","35.25","numbered feature","UNVERIFIED","",""
"3a031c57-796e-49eb-a874-1627bdef7e2d","rode lomboks","char-offset:254","PERSON","","","","","","","",""
"c6cc6b37-8a50-4d6f-863c-bfc0baf6592c","1 theelepel","char-offset:313","PLACE","","","","","","UNVERIFIED","",""
"9fc61c5c-476d-417a-907e-fe49641ea18b","trassi","char-offset:325","PERSON","","","","","","","",""
"0850852d-cc69-4cfd-8f48-523cddfc3c0f","4 eetlepels","char-offset:335","PLACE","","","","","","UNVERIFIED","",""
"f67e1aea-5712-4dc1-9fb8-d07668bc44ee","citroensap","char-offset:347","PERSON","","","","","","","",""
"ae0d0c65-7d6f-4b46-984a-3ed2eee5b79f","1 deciliter","char-offset:359","PLACE","","","","","","UNVERIFIED","",""
"75d069a0-1bd7-4bbc-b439-9a3b415dbf1b","santen","char-offset:371","PERSON","","","","","","","",""
"366fe443-e993-4b21-bb94-8f0699743239","zout","char-offset:378","PERSON","","","","","","","",""
"97da470f-7bf6-4593-b69f-0ee126d7e487","uien","char-offset:398","PERSON","","","","","","","",""
"1ef4859a-7102-42ea-9943-5b73b3ce07bc","knoflook","char-offset:404","PERSON","","","","","","","",""
"1035007b-14ee-44db-a825-baec58fbf5e2","lomboks","char-offset:414","PERSON","","","","","","","",""
"93fd1263-e18d-4055-88e3-e6e8660c2912","trassi","char-offset:423","PERSON","","","","","","","",""
"ba84a604-aa93-4746-b4e3-c0a64b21d9c6","zout","char-offset:433","PERSON","","","","","","","",""
"4425887c-b814-46d3-8688-9011e3a23c07","citroensap","char-offset:452","PERSON","","","","","","","",""
"02625577-fe63-4a1b-aa90-7b20c5d62014","santen","char-offset:466","PERSON","","","","","","","",""
"9d07329f-bf48-46bb-9c7c-45731427ee7a","zout","char-offset:574","PERSON","","","","","","","",""
"aecfba5f-a82d-43cd-a625-b1b32e50419e","witte rijst","char-offset:736","PERSON","","","","","","","",""
