"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"bbc6b205-ff3a-4f01-b785-6bfe1f9ccf8c","aardappel","char-offset:225","PERSON","","","","","","","",""
"bf06a103-77c0-4892-b671-0606f61231e8","truffel","char-offset:312","PERSON","","","","","","","",""
"da4648b8-ed47-4697-8eeb-b36a95b00cff","aardappels","char-offset:492","PERSON","","","","","","","",""
"bc35abae-44b9-46c8-9137-fc42e294a4b5","aardappelen","char-offset:558","PERSON","","","","","","","",""
"88fa4c2f-343d-45ff-8840-c468504f9f52","aardappel","char-offset:842","PERSON","","","","","","","",""
"fe1a239f-97e7-48dc-b6c7-a5d52b51f83e","1 /2 eetlepel","char-offset:866","PLACE","","","","","","UNVERIFIED","",""
"d7e5d0cf-2814-48c6-9c59-9e75683d8f73","boter","char-offset:880","PERSON","","","","","","","",""
"36dcefe6-2997-4b4c-930c-c71e074ff456","1/2 eetlepel","char-offset:886","PLACE","","","","","","UNVERIFIED","",""
"858f27c3-0b35-4f40-8113-bed6b7dffd26","olijfolie","char-offset:899","PERSON","","","","","","","",""
"93ea4e30-d383-41b2-ade3-2f568602287e","2 of meer","char-offset:909","PLACE","","","","","","UNVERIFIED","",""
"8462a294-78bd-4435-abe5-30f3c0639404","aardappels","char-offset:919","PERSON","","","","","","","",""
"f25ff39e-a0b9-45b9-9f3f-a61307258e58","1 klein teentje","char-offset:930","PLACE","","","","","","UNVERIFIED","",""
"05754878-ed3e-4ec8-b85a-ac972a2cc22a","knoflook","char-offset:946","PERSON","","","","","","","",""
"69316f7a-1d3f-49cf-90bc-d4ec8ebcaaa8","1 eetlepel","char-offset:956","PLACE","","","","","","UNVERIFIED","",""
"289c8b48-bbab-4238-b667-63883b4b53dc","spekblokjes","char-offset:967","PERSON","","","","","","","",""
"838b419e-950f-4b12-b3fe-a424cd56e471","gekookte ham","char-offset:982","PERSON","","","","","","","",""
"490a8042-85eb-4f58-a70f-0e0197606491","peper","char-offset:996","PERSON","","","","","","","",""
"3ebad140-afe9-43ea-864e-8f552bca0378","zout","char-offset:1003","PERSON","","","","","","","",""
"d86df709-ef1f-42a7-b456-4327e8daf98a","75 g","char-offset:1008","PLACE","","","","","","UNVERIFIED","",""
"df899eec-8cbf-4877-a54d-dd0d56f380e2","Cantal","char-offset:1019","PERSON","","","","","","","",""
"ca011ead-7341-43b1-b27d-16a867d0df64","jonge Hollandse kaas","char-offset:1034","PERSON","","","","","","","",""
"22762158-0c82-4cdf-b808-cc2fd5dafd05","bieslook","char-offset:1055","PERSON","","","","","","","",""
"15bffe7d-5993-4919-b53f-3ea807302021","kropsla","char-offset:1064","PERSON","","","","","","","",""
"c4b3d2c1-da1c-4e78-976d-9a8889705112","Boter","char-offset:1075","PERSON","","","","","","","",""
"49111a42-8a63-4da4-b47e-ca1f97246d3f","olie","char-offset:1084","PERSON","","","","","","","",""
"5da983d8-ddaa-41e5-93dc-aa2b7ded806b","aardappels","char-offset:1156","PERSON","","","","","","","",""
"3386565f-4550-4bd5-8eab-c9300bca2367","spek","char-offset:1274","PERSON","","","","","","","",""
"5a92808a-c259-4a63-afae-92eb4cc66784","ham","char-offset:1282","PERSON","","","","","","","",""
"f7382fe2-b433-4c9b-b73f-69a1fb55cdda","knoflook","char-offset:1310","PERSON","","","","","","","",""
"d658d809-598f-4143-b238-d809c999d55f","peper","char-offset:1322","PERSON","","","","","","","",""
"e37df949-10eb-498a-84e7-25b7ea752cf3","zout","char-offset:1331","PERSON","","","","","","","",""
"411a8658-0be7-409e-a73a-9864010075b5","kaas","char-offset:1440","PERSON","","","","","","","",""
"30a4cda8-f2ee-423f-987e-8c49d5638c21","sla","char-offset:1583","PERSON","","","","","","","",""
"bdb51032-1f7a-457c-90c7-14f755b622c9","een plakje","char-offset:1683","PLACE","","","","","","UNVERIFIED","",""
"b1125d64-e814-4380-bb2a-fe9558eccc25","feuilleté-deeg","char-offset:1694","PERSON","","","","","","","",""
"19263be4-0c66-4695-be52-792d3547f7bc","een beetje","char-offset:1736","PLACE","","","","","","UNVERIFIED","",""
"3c7e260b-f7c8-49c9-af01-019ff8a550af","eierdooier","char-offset:1747","PERSON","","","","","","","",""
"fbaa80e8-bb58-42e8-9ee9-13e996c60362","spinazie a la crème","char-offset:1844","PERSON","","","","","","","",""
"d6c8ae98-bacf-4f11-ac00-cfc865c6cdb9","selderij","char-offset:1886","PERSON","","","","","","","",""
"3485443d-511a-42db-a57d-94ccfc8ca136","vanillevla","char-offset:1902","PERSON","","","","","","","",""
"9c6969da-be8d-465e-a280-444cc0239b94","kwark","char-offset:1917","PERSON","","","","","","","",""
"233b8bef-6fff-47b4-84a0-d8f1c6420968","amandelschaafsel","char-offset:1959","PERSON","","","","","","","",""
"57ccdb74-9f7d-4c58-a654-cdf1ba7667b8","abrikoos","char-offset:1985","PERSON","","","","","","","",""
"a20c8a72-2d6d-471e-8c0b-1af9d7d5f693","perzik uit blik","char-offset:1997","PERSON","","","","","","","",""
