"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"cfd0910f-384c-4238-a5c4-ca284c855f3b","mie","char-offset:36","PERSON","","","","","","","",""
"401eadd4-e15d-44fd-88eb-42199485ad60","spareribs","char-offset:133","PERSON","","","","","","","",""
"1909bf8e-761e-46fe-87a7-c370c6f88e0c","tai ming mie","char-offset:150","PERSON","","","","","","","",""
"c08fafef-340a-4de4-b92a-12d8833ed00d","tarwebloem","char-offset:197","PERSON","","","","","","","",""
"a9716743-eeb0-4a4f-b0c3-cb67cace80ba","Spareribs","char-offset:261","PERSON","","","","","","","",""
"e9ffc831-c5b1-44d6-a08a-9e883e9eefe3","2","char-offset:407","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"6fe950d8-6d14-4db3-9306-8c2361c9d61e","spareribs","char-offset:409","PERSON","","","","","","","",""
"c0dd009d-c5b8-4370-b66a-3cf205089055","1 kilo","char-offset:420","PLACE","","","","","","UNVERIFIED","",""
"f418fd92-a79f-4bdd-9153-8b744864569f","gemberwortel","char-offset:434","PERSON","","","","","","","",""
"72999508-5704-41cb-ad75-11cb7ed530ba","8 cm","char-offset:448","PLACE","","","","","","UNVERIFIED","",""
"28ab3d9c-d3e1-4902-9bac-e4b52ed145fd","3","char-offset:455","PLACE","http://pleiades.stoa.org/places/856174","3","45.25","35.25","numbered feature","UNVERIFIED","",""
"6c938df8-e213-4036-ab58-d8f4e47579c9","rode pepers","char-offset:457","PERSON","","","","","","","",""
"b1a838d7-e50c-444a-b663-57f6ec38b8f6","5 eetlepels","char-offset:470","PLACE","","","","","","UNVERIFIED","",""
"1ed90960-d5c6-45e9-a9b3-8838ba61ebcc","sojasaus","char-offset:482","PERSON","","","","","","","",""
"702e7ab2-220e-4f78-986a-379e56d75a51","2 eetlepels","char-offset:492","PLACE","","","","","","UNVERIFIED","",""
"ac51a8ee-59ef-4afc-93d7-f0722dfa427b","suiker","char-offset:504","PERSON","","","","","","","",""
"cc54419d-809e-4683-812e-49566b723b44","kippebouillon","char-offset:522","PERSON","","","","","","","",""
"1300912f-2835-4721-9799-74585585f64f","3 eetlepels","char-offset:536","PLACE","","","","","","UNVERIFIED","",""
"9ceb6bc1-0a59-4f0d-8a57-afe5d810cbc0","olie","char-offset:548","PERSON","","","","","","","",""
"95e4d5d2-2c4d-428b-9d80-3da4ebdf964d","500 gram","char-offset:554","PLACE","","","","","","UNVERIFIED","",""
"abdf8a8c-dfbe-45a1-af47-8281d7b2f56e","mie","char-offset:563","PERSON","","","","","","","",""
"60d7b28f-c5ac-4826-b90e-6bcc15f5c12a","broccoli","char-offset:586","PERSON","","","","","","","",""
"3a13e2cc-62e8-4e48-8932-1afcee811cd7","2","char-offset:596","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"02561ab3-abf2-41cd-8292-fff2de510536","voorjaarsuitjes","char-offset:598","PERSON","","","","","","","",""
"665cff7a-5ad4-49d3-bd72-223d22ff0709","3 teentjes","char-offset:615","PLACE","","","","","","UNVERIFIED","",""
"28244489-ecf4-4a96-aed9-df8f67315439","knoflook","char-offset:626","PERSON","","","","","","","",""
"3b516c44-fd4d-4eed-a39a-397f266dd6e4","4 eetlepels","char-offset:636","PLACE","","","","","","UNVERIFIED","",""
"ac8e5902-bc3d-4fd4-8b7c-9debb8d7ce7e","oestersaus","char-offset:648","PERSON","","","","","","","",""
"33ca7747-89f5-4960-b4ab-40acba390180","2 theelepels","char-offset:660","PLACE","","","","","","UNVERIFIED","",""
