"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"de5454c5-00e2-40b7-b54f-66f08c2d5e36","ketoembar","char-offset:94","PERSON","","","","","","","",""
"8df776ef-43de-465c-b26c-1534cd6db8cb","koriander","char-offset:106","PERSON","","","","","","","",""
"7ac35c48-cdc9-4991-9632-1c43d87692d4","djienten","char-offset:161","PERSON","","","","","","","",""
"f76f303b-f148-4715-acf2-62f0730df081","komijn","char-offset:172","PERSON","","","","","","","",""
"0d175ea9-ff2d-4a39-9728-78e2a013e42e","salam","char-offset:221","PERSON","","","","","","","",""
"d51e5e14-dd65-494a-8417-507b7e76a324","Indische laurier","char-offset:229","PERSON","","","","","","","",""
"0174724d-367d-4ed4-b093-5fa31c00c7c8","laos","char-offset:247","PERSON","","","","","","","",""
"f992cb0c-1093-48dd-9af8-71d49b4a774a","djahé","char-offset:308","PERSON","","","","","","","",""
"bcd4c821-d00f-431d-9ced-ac2e33655764","gember","char-offset:316","PERSON","","","","","","","",""
"6d81e972-246c-4951-b26f-d9741f23296b","sereh","char-offset:363","PERSON","","","","","","","",""
"8a2e6b95-0a0e-45b3-b820-a5850d8dad8c","citroengras","char-offset:371","PERSON","","","","","","","",""
"753f925f-aff9-4b47-aafb-a8deaf6a091e","djeroek poeroet","char-offset:403","PERSON","","","","","","","",""
"19b31333-2cb8-4a39-8633-c021fb488455","citroenblad","char-offset:427","PERSON","","","","","","","",""
"697b5db0-ecd0-482b-bb77-a2c83f5b7fab","citroenschil","char-offset:458","PERSON","","","","","","","",""
"4be85a7a-8faf-45e3-bb37-3b9c0aab19f0","kemirie","char-offset:473","PERSON","","","","","","","",""
"f315a693-af5a-45fa-9df9-c0d896d8781a","asem","char-offset:495","PERSON","","","","","","","",""
"2c8225bf-8512-419c-ad54-c75ad6518e6e","tamarinde","char-offset:502","PERSON","","","","","","","",""
"20c1f65b-5669-4dc7-a1e9-dea20a445eb4","koenjit","char-offset:513","PERSON","","","","","","","",""
"efaa54cf-ccad-49a5-b5d8-f99e607a55fd","koenir","char-offset:524","PERSON","","","","","","","",""
"04e293b6-6b85-4d60-8276-d3af989c1a1d","trassi","char-offset:587","PERSON","","","","","","","",""
"1263a5a2-09c0-4847-a93c-eb50d99ff736","santen","char-offset:704","PERSON","","","","","","","",""
"cfb9615b-fd19-4140-a2da-e5983beb1a00","cocosmelk","char-offset:713","PERSON","","","","","","","",""
"42211ac0-0426-463a-bbbf-e2954bf9fced","cocosmeel","char-offset:776","PERSON","","","","","","","",""
"7160fd00-9e27-4a3c-a6da-6479492ec2bb","2 dl","char-offset:833","PLACE","","","","","","UNVERIFIED","",""
"126a34a5-e103-45df-8e3b-1eae66b33a19","santen","char-offset:838","PERSON","","","","","","","",""
"9bbf4acd-2a14-4b58-8cd8-fc49109d94ec","100 gram","char-offset:857","PLACE","","","","","","UNVERIFIED","",""
