"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"0f9df8ae-7be0-4e80-8f8b-80e93c31dbd6","eiermie","char-offset:24","PERSON","","","","","","","",""
"c2f7d05c-4d6f-497d-877f-de893190f57e","broccoli","char-offset:36","PERSON","","","","","","","",""
"35e965e2-4442-446f-ae71-40fa38cbe441","Broccoli","char-offset:45","PERSON","","","","","","","",""
"f2c3e916-8806-406c-9dfb-823be162daae","broccoli","char-offset:120","PERSON","","","","","","","",""
"d5ef6bac-7544-4662-91e6-9ca3d96222af","Mie","char-offset:201","PERSON","","","","","","","",""
"d21362c8-359b-42a6-8940-1cb0a39ef24e","broccoli","char-offset:209","PERSON","","","","","","","",""
"0da2e4bd-9885-4316-a201-47c6f94831b7","rawits","char-offset:455","PERSON","","","","","","","",""
"b0d9d347-074a-4016-9a69-196aecd28daa","blanke azijn","char-offset:487","PERSON","","","","","","","",""
"7664eab6-2b77-42e3-a969-b07bf8faff3f","water","char-offset:503","PERSON","","","","","","","",""
"eb1635d0-31ae-49f6-8192-ea8b036d6e5c","300 gram","char-offset:544","PLACE","","","","","","UNVERIFIED","",""
"c94e6483-a8a0-4eb9-998f-1bf3ac3c6488","eiermie","char-offset:553","PERSON","","","","","","","",""
"067379a5-1fe3-4e6a-806a-f1d92ea8ec3b","500 gram","char-offset:562","PLACE","","","","","","UNVERIFIED","",""
"0b3b13e9-4086-4ff0-a5f9-0c5a7939f76a","rundergehakt","char-offset:571","PERSON","","","","","","","",""
"a1fe2f5c-f687-4727-a240-f6f269dc82c3","1","char-offset:585","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"9af2e61c-8d29-403d-96fc-7447e78ce163","runderbouillonblokje","char-offset:587","PERSON","","","","","","","",""
"cc8df03b-80dc-45ac-91f1-dc8b18b41f35","4 teentjes","char-offset:609","PLACE","","","","","","UNVERIFIED","",""
"d6baeeec-237d-4a70-a1c3-698cdacb72b4","knoflook","char-offset:620","PERSON","","","","","","","",""
"1ae8d6de-8a77-497d-90c4-54b805b12514","750 gram","char-offset:630","PLACE","","","","","","UNVERIFIED","",""
"845a694f-631b-455e-87fc-4fb7cdbf5196","broccoli","char-offset:639","PERSON","","","","","","","",""
"aa31ab88-c8ac-4b37-947e-3b7cb6c9001e","zout","char-offset:649","PERSON","","","","","","","",""
"97092bf8-849e-4cd2-a4ff-259f9897bdc3","4 eetlepels","char-offset:655","PLACE","","","","","","UNVERIFIED","",""
"62b52c8b-fa0b-4a04-8b2d-4ea99bb21526","oestersaus","char-offset:667","PERSON","","","","","","","",""
"1bb93469-9180-4edf-abbb-b95720b91093","1 eetlepel","char-offset:679","PLACE","","","","","","UNVERIFIED","",""
"d18ae40b-b4fe-419e-b96b-826f072f7c82","vissaus","char-offset:690","PERSON","","","","","","","",""
"5808fb89-b4c8-4a4d-98fe-a8b4673a8182","1 theelepel","char-offset:712","PLACE","","","","","","UNVERIFIED","",""
"a4594581-f93b-4c46-98c3-6ccfa24795a7","suiker","char-offset:724","PERSON","","","","","","","",""
"edcdc6df-6154-4b61-9574-bd9354c0c209","1 eetlepel","char-offset:732","PLACE","","","","","","UNVERIFIED","",""
"cbd63594-9cf5-40d9-a830-121e7a4e107d","maizena","char-offset:743","PERSON","","","","","","","",""
"c0fc60fd-50cb-4f2e-8e92-7c97dbc65c61","2 eetlepels","char-offset:752","PLACE","","","","","","UNVERIFIED","",""
"ac603752-3180-437a-9e3f-6b139f3eb5ca","olie","char-offset:764","PERSON","","","","","","","",""
"0e2c664c-36dc-4514-a21a-7b5c829e5f70","mie","char-offset:773","PERSON","","","","","","","",""
"6719f33e-9c04-4292-bdf9-54f50bfe3a95","water","char-offset:1156","PERSON","","","","","","","",""
"dc6bf430-5626-4a5c-9be4-e908f8f07f6c","gehakt","char-offset:1167","PERSON","","","","","","","",""
"bc38c091-88bb-4849-bf67-3808db0b211c","bouillonblokje","char-offset:1181","PERSON","","","","","","","",""
"6e3051b7-8e2e-4b52-92b3-e9c63896ded0","knoflook","char-offset:1306","PERSON","","","","","","","",""
"6fccb8e2-0721-47c7-a881-7554eca9e6d7","olie","char-offset:1342","PERSON","","","","","","","",""
"fe33f063-23ba-4afe-83e9-2f1971a8c676","bouillon","char-offset:1666","PERSON","","","","","","","",""
"8dd86b9a-49a0-47f3-b357-de637b54f26c","sambal","char-offset:1731","PERSON","","","","","","","",""
