"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"d845f602-d1fc-428d-8d87-55effbc54cca","makreel","char-offset:60","PERSON","","","","","","","",""
"4ee4c53c-c9c5-4e72-b52e-957e3e848c51","1","char-offset:166","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"916d4230-ce35-4b24-a523-4ea1bb70f5ea","gerookte of gestoomde makreel","char-offset:168","PERSON","","","","","","","",""
"6555a537-6579-4aaf-917b-c19f953a01d1","1","char-offset:199","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"f272451f-3a87-4ca9-905f-37889d23b1a6","ui","char-offset:201","PERSON","","","","","","","",""
"61cd727e-2c69-418f-927b-5243de0fee28","1 teen","char-offset:220","PLACE","","","","","","UNVERIFIED","",""
"6c226b32-58aa-4550-8139-6a6a2b876944","knoflook","char-offset:227","PERSON","","","","","","","",""
"dfc565f9-440b-42c2-b4c3-85c88aa8999e","2","char-offset:252","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"4a26482c-9647-4f7a-998c-4d1c0a9ba3db","kemirienoten","char-offset:254","PERSON","","","","","","","",""
"2da7c072-9aff-48a7-954a-2d48513c033b","2","char-offset:268","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"3da211dd-0617-46fd-b031-516f9625c69e","rode lomboks","char-offset:270","PERSON","","","","","","","",""
"26b5676e-6db3-40e7-b32e-825bfc64dda6","1 theelepel","char-offset:325","PLACE","","","","","","UNVERIFIED","",""
"949e4956-8a44-4b0a-86fd-ff839d9495fa","trassi","char-offset:337","PERSON","","","","","","","",""
"d7409316-bb33-404f-bd74-7e8240991d82","1 theelepel","char-offset:345","PLACE","","","","","","UNVERIFIED","",""
"3623c7b1-4cd5-49aa-bc0f-547ddd3ce7a8","asem","char-offset:357","PERSON","","","","","","","",""
"c69c6435-4007-4c2b-843a-0967d11e81d0","1 theelepel","char-offset:363","PLACE","","","","","","UNVERIFIED","",""
"270253fa-24c1-4f1b-9287-c032c5b6e62f","suiker","char-offset:375","PERSON","","","","","","","",""
"56d06d71-44e4-49af-90b8-45f9fad98933","1 dl","char-offset:383","PLACE","","","","","","UNVERIFIED","",""
"7c539f7d-3e3f-4f30-88af-c31bbd707b13","santen","char-offset:388","PERSON","","","","","","","",""
"4468efa2-7515-466d-a1c8-16eed09af4c5","klein stukje","char-offset:396","PLACE","","","","","","UNVERIFIED","",""
"9d9c9412-ca1a-43c3-a1c2-237b6a28b2a7","kentjoor","char-offset:409","PERSON","","","","","","","",""
"8f2cc467-1be7-47b5-8cec-0efc2deaa521","1","char-offset:465","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"d6fa69b5-e263-4aa5-994c-ee2ed5807865","salamblad","char-offset:467","PERSON","","","","","","","",""
"2a9b6865-aee9-40b9-984a-c0d9b1365786","zout","char-offset:478","PERSON","","","","","","","",""
"4c8d1370-3316-46f4-b8d9-c8268d9b17af","5 sprietjes","char-offset:497","PLACE","","","","","","UNVERIFIED","",""
"e227ebf3-c173-4945-99cd-3c37c035c09c","selderie","char-offset:509","PERSON","","","","","","","",""
"40c7b944-f2ed-4f39-a484-f4dac3e6ecae","makreel","char-offset:522","PERSON","","","","","","","",""
"0192afdc-dc85-40bc-93c1-729a83fba334","uien","char-offset:577","PERSON","","","","","","","",""
"332f7732-5c9c-41eb-a9e2-c08d309aff4b","knoflook","char-offset:583","PERSON","","","","","","","",""
"8ce8f39f-c32e-48bb-b4cb-2846ed3bf226","kemirienoten","char-offset:593","PERSON","","","","","","","",""
"23f43243-f074-4f89-8c18-9fa09b89b275","lomboks","char-offset:607","PERSON","","","","","","","",""
"98f44412-8796-474c-b138-56a01767dc06","trassi","char-offset:616","PERSON","","","","","","","",""
"a2621af1-6ddc-47fa-aa1e-ecb2ceadea64","asem","char-offset:624","PERSON","","","","","","","",""
"c3ca211a-da09-43cd-a461-f1a25417b40d","suiker","char-offset:630","PERSON","","","","","","","",""
"aaeea1f5-d74f-4d59-9392-f5e36cf084c0","santen","char-offset:653","PERSON","","","","","","","",""
"afc2f3c8-7877-46ea-8173-51b28cdc8a0d","makreel","char-offset:707","PERSON","","","","","","","",""
"2227a194-c6a3-48fd-b745-8c20e6b3f1e7","kentjoor","char-offset:727","PERSON","","","","","","","",""
"0a6c3587-f853-42f6-9377-3f8d6defcdfc","salamblad","char-offset:737","PERSON","","","","","","","",""
"d89aa736-efb6-4e0b-9c6b-574bbd33bd78","zout","char-offset:750","PERSON","","","","","","","",""
"cc5ad9b8-de15-4dfd-8a3f-001963cbac91","selderie","char-offset:851","PERSON","","","","","","","",""
"5e725287-f76f-4782-a15a-b40019689561","witte rijst","char-offset:872","PERSON","","","","","","","",""
"fcb64c30-58db-4964-b316-f9125b2ac12f","sla","char-offset:887","PERSON","","","","","","","",""
