"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"c44e462f-81b3-4f6a-87eb-f1277b579641","citroen","char-offset:1506","PERSON","","","","","","","",""
"b94c1190-6df7-4065-ac61-905dc41bea4b","peper","char-offset:1515","PERSON","","","","","","","",""
"d7fa88c9-bb0d-4a8c-a8e7-d1dd4ccb8f79","toast","char-offset:1528","PERSON","","","","","","","",""
"867cd633-893d-44d4-a823-8a2ebbfc7efe","boter","char-offset:1537","PERSON","","","","","","","",""
"581eb920-46a2-4b6a-9c84-ac5043886dd3","ui","char-offset:2094","PERSON","","","","","","","",""
"02d600fc-8d85-43a0-b5a5-585a803f7ad6","peterselie","char-offset:2098","PERSON","","","","","","","",""
"3f490aa5-c47c-44b7-b5f5-4842c505944c","half","char-offset:2110","PLACE","http://sws.geonames.org/3490165","Half Way Tree","18.01248","-76.79928","","UNVERIFIED","",""
"268419e5-50d8-4ae5-a474-f31a157ca411","laurierblad","char-offset:2115","PERSON","","","","","","","",""
"4489d10a-066c-45cc-a29d-4ef473a65881","beetje","char-offset:2128","PLACE","","","","","","UNVERIFIED","",""
"0b5c9fe2-adb0-4d6e-967d-4cf7a08460d2","tijm","char-offset:2135","PERSON","","","","","","","",""
"0d620c8d-9da5-4e69-88db-8cff0b978f36","stukje","char-offset:2141","PLACE","","","","","","UNVERIFIED","",""
"278fd1b3-4ca6-4ab6-8d5c-73198e76fe2a","boter","char-offset:2148","PERSON","","","","","","","",""
"fc64ddc0-5dc9-4210-956b-149738ac05ab","half kopje","char-offset:2155","PLACE","","","","","","UNVERIFIED","",""
"8e378705-94c6-47c4-a665-7c74e14a5031","witte wijn","char-offset:2166","PERSON","","","","","","","",""
"0851b042-18c3-4755-ba61-50c19a69f094","1 eetlepel","char-offset:2178","PLACE","","","","","","UNVERIFIED","",""
"36e05c92-f66a-415e-8a12-446452934c72","water","char-offset:2189","PERSON","","","","","","","",""
"a03ebf37-fd08-4e1f-9243-6070dde75119","zout","char-offset:2196","PERSON","","","","","","","",""
"76516783-d273-400b-88f4-94334c63630e","peper","char-offset:2202","PERSON","","","","","","","",""
"76a8be0c-3225-4784-b0a9-07cb0c65e21e","mosselen","char-offset:2209","PERSON","","","","","","","",""
"6ce1450c-7a0c-4ce7-909c-53aadb747209","olijfolie","char-offset:2853","PERSON","","","","","","","",""
"a3c39ac7-2ddb-4c26-b5e6-a4a65634db34","ui","char-offset:2864","PERSON","","","","","","","",""
"7ffd6664-9913-4109-9019-14b9ed16a05d","2","char-offset:2868","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"bb3a34da-56a4-4fea-bf94-1f09739866b2","tomaten","char-offset:2870","PERSON","","","","","","","",""
"0f975daf-632a-4a71-a573-57dd91b80d22","saffraan","char-offset:2879","PERSON","","","","","","","",""
"a4dbd5aa-c890-44bb-ae75-83a303eb9f42","peterselie","char-offset:2889","PERSON","","","","","","","",""
"741d97c5-4d89-4dcf-9637-21cfe35ccf2e","knoflook","char-offset:2901","PERSON","","","","","","","",""
"0b8fc111-cfc7-41d8-9cdc-6d2cfc42de71","croütons","char-offset:2911","PERSON","","","","","","","",""
"dbf345e3-a80e-4035-9842-68418e68e973","2 pond","char-offset:3699","PLACE","","","","","","UNVERIFIED","",""
"ebcfff80-ac7d-4ee1-a6ec-7ef3029abb3a","kabeljauwmoten of staartstukken","char-offset:3706","PERSON","","","","","","","",""
"bc041caa-09fd-45b8-b089-9419f03e0248","1 l.","char-offset:3739","PLACE","http://pleiades.stoa.org/places/315057","L-7-1|Untitled","36.360448","10.264998","settlement","UNVERIFIED","",""
"dc20688e-8947-4254-ab1f-68ac6bfb4524","mosselen","char-offset:3744","PERSON","","","","","","","",""
"c046c962-a2fd-49cd-b005-9901ba2ea787","aardappelpuree","char-offset:3754","PERSON","","","","","","","",""
"c355c85d-fc50-4d52-8ffa-ea547544bbcf","zout","char-offset:3770","PERSON","","","","","","","",""
"bb3e1d66-a8da-4136-8e4c-da28ccbc14b8","peper","char-offset:3776","PERSON","","","","","","","",""
"79623647-0745-471c-801b-23dc50478d06","melk","char-offset:3783","PERSON","","","","","","","",""
"25a75386-23e4-4dec-97fb-b8f3647de81b","bloem","char-offset:3789","PERSON","","","","","","","",""
"2ed11b8f-6565-46d1-8824-4d406cb27ed8","boter","char-offset:3796","PERSON","","","","","","","",""
"5faf4b01-13b8-4aef-a485-e6cad660acba","ui","char-offset:3803","PERSON","","","","","","","",""
"6bdb638e-3df9-4583-a022-19f98a2caa7d","peterselie","char-offset:3807","PERSON","","","","","","","",""
"36236659-5e7b-41ea-8cb7-6552ac0aca87","wijnglas","char-offset:3819","PLACE","","","","","","UNVERIFIED","",""
"d08bd559-891b-4927-8311-f73ae10bff0f","witte wijn","char-offset:3828","PERSON","","","","","","","",""
"c492b3e6-3eaa-4003-9f83-caa1b0d42d10","room","char-offset:3840","PERSON","","","","","","","",""
"5b0c6c1b-8e16-40e6-86af-7d94d9fac960","citroen","char-offset:3846","PERSON","","","","","","","",""
