"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"31cf286b-ef29-48c6-953d-9672a718b602","slagroom","char-offset:196","PERSON","","","","","","","",""
"155a222c-9ede-4b3b-b08a-95be91baa498","1","char-offset:207","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"392cf7af-1de9-4e2c-958c-41e0e63d9c85","laurierblad","char-offset:209","PERSON","","","","","","","",""
"6e2313ec-d183-48b1-9d67-bbb2a1ae5faf","enkele","char-offset:223","PLACE","","","","","","UNVERIFIED","",""
"8ba5452f-c54a-4a9d-9bcb-231c541ce98b","kruidnagelen","char-offset:230","PERSON","","","","","","","",""
"7c47403e-e515-4933-9e17-cb7d762c3a20","peperkorrels","char-offset:246","PERSON","","","","","","","",""
"c8fe0ab7-c2c7-42c4-bba3-775e84cfa5c5","1 kg","char-offset:261","PLACE","","","","","","UNVERIFIED","",""
"ed036de3-e35f-4785-a827-0bfbdd89baa0","varkensvlees","char-offset:272","PERSON","","","","","","","",""
"99ab4464-3292-4c93-949d-3145e3246f5e","250 g","char-offset:299","PLACE","","","","","","UNVERIFIED","",""
"e7bfe877-6ae4-4a67-81df-fa64aac087a5","ham","char-offset:305","PERSON","","","","","","","",""
"40de0f30-28bf-409a-8bb0-24973364b439","2","char-offset:311","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"0d6a980f-6e2c-46e2-9d46-b1a8c839011a","eieren","char-offset:313","PERSON","","","","","","","",""
"a74a5636-b9cd-400b-b1eb-327e55d25726","1 eetlepel","char-offset:322","PLACE","","","","","","UNVERIFIED","",""
"1d2fd54d-162c-4346-83e9-d096ac878f21","paneermeel","char-offset:333","PERSON","","","","","","","",""
"ee59a476-4991-43c3-b88e-91c5170c5e69","zout","char-offset:346","PERSON","","","","","","","",""
"c9eb14aa-7e10-4e61-8a32-24c6f42da534","2 eetlepels","char-offset:353","PLACE","","","","","","UNVERIFIED","",""
"8a6f70ac-37a8-439a-9054-a05770c1b9d5","groene peperkorrels","char-offset:365","PERSON","","","","","","","",""
"558473b6-95df-4eaf-8dc0-17fd50c58db7","gedroogde tijm","char-offset:411","PERSON","","","","","","","",""
"2315dfdc-66a7-47ef-9f28-e3cf58f2cb82","3 eetlepels","char-offset:428","PLACE","","","","","","UNVERIFIED","",""
"053b68be-2ee5-4258-866e-fc76141acca1","madeira","char-offset:440","PERSON","","","","","","","",""
"230e0263-6849-43ae-97b5-6a59ed8b3f0b","boter","char-offset:450","PERSON","","","","","","","",""
