"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"08c80326-45d4-4f44-b58a-85464ba432fe","een teentje","char-offset:938","PLACE","","","","","","UNVERIFIED","",""
"413e6e4c-b623-46ac-ad69-17bcb75a1bea","knof- VJ*","char-offset:950","EVENT","","","","","","","",""
"58214571-50fe-4592-b716-3e07ba8e74c5","een krop","char-offset:998","PLACE","","","","","","UNVERIFIED","",""
"dff0f4e5-0ba7-41fd-8eca-672b059896a5","sla","char-offset:1007","PERSON","","","","","","","",""
"50cdf827-5b32-406a-8f43-f0a1895424f0","'""dijvie","char-offset:1163","EVENT","","","","","","","",""
"1e0aafe7-7bf3-410e-ba1b-145aa712990b","peper","char-offset:1236","PERSON","","","","","","","",""
"26847eb9-348a-49ac-b7cd-9d0816c33f53","ui","char-offset:1263","PERSON","","","","","","","",""
"5438dfe4-637e-4cd3-b07b-fe0bba5234ad","prei","char-offset:1288","PERSON","","","","","","","",""
"e9a10fe5-2e5e-4d88-a922-2b259680b904","Pr'ka","char-offset:1347","EVENT","","","","","","","",""
"955ad8cf-94dd-4fc5-94af-fb2eeb26b0e4","dragonazijn","char-offset:1394","PERSON","","","","","","","",""
"c44e7c56-426e-4597-8d5e-4886f099f647","farnalen","char-offset:1461","EVENT","","","","","","","",""
"45064896-a926-4226-b417-8e6b0eaf35ca","shrimps","char-offset:1473","PERSON","","","","","","","",""
"f12816c7-4152-44bf-b75d-7910b3f1f081","andijvie","char-offset:1539","PERSON","","","","","","","",""
"962b3e96-e846-4eb8-ada1-dabc9cff7bb7","peer","char-offset:1577","PERSON","","","","","","","",""
"c55ea9cb-f57d-47e9-bb88-279d0ddd9c7f","ananas","char-offset:1595","PERSON","","","","","","","",""
"a48ec98a-905c-485e-b621-930e57446da6","ci- Vn,SaP","char-offset:1619","EVENT","","","","","","","",""
"946de474-397d-4bef-a79b-ed3b139e7688","french dressing","char-offset:1633","PERSON","","","","","","","",""
"f793059c-7c0c-4ea4-bda9-08a6c51577be","Cheddar kaas","char-offset:1709","PERSON","","","","","","","",""
"81ba94e6-eab2-4605-a27c-9341981b9ab1","peer","char-offset:1751","PERSON","","","","","","","",""
"93ad8292-cab2-441e-8639-fd42bd76e6b6","olijfolie","char-offset:1981","PERSON","","","","","","","",""
"a9f4b176-192e-414c-b40d-a293e107dbc7","zout","char-offset:1999","PERSON","","","","","","","",""
"f1e47800-c7cd-4e78-85f8-f1567052d1bf","peper","char-offset:2005","PERSON","","","","","","","",""
"0e70c338-b658-465d-82c0-1e18af098290","suiker","char-offset:2023","PERSON","","","","","","","",""
"a4470270-b039-47de-aaab-98a7bba75644","kalfsvlees","char-offset:2123","PERSON","","","","","","","",""
"3e877635-7aa9-4ae2-b603-a50ae53a0716","varkensfri-o*öten","char-offset:2135","EVENT","","","","","","","",""
"d9e636dd-b879-48ea-98d1-c8dd00f55f74","molsla","char-offset:2411","PERSON","","","","","","","",""
"9492c195-f0ed-43b7-8306-4b3f52a48497","spinazie","char-offset:2419","PERSON","","","","","","","",""
"a0b16c5b-8daa-4874-9f2c-e26647a5c556","tuinkers","char-offset:2438","PERSON","","","","","","","",""
"acd19bf7-936f-42a6-9439-b18d79d05954","ui","char-offset:2514","PERSON","","","","","","","",""
"969979cf-6395-4b60-8475-7054c8a62e5f","peterselie","char-offset:2518","PERSON","","","","","","","",""
"bb830836-fc50-4871-9df7-143ed61f43a2","kervel","char-offset:2538","PERSON","","","","","","","",""
"d8e20172-006b-4e42-b69d-1ff75c115a64","spek","char-offset:2570","PERSON","","","","","","","",""
