"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"d38d971c-e6e1-448b-a4a5-6469a2f6d2ac","boterham","char-offset:103","PERSON","","","","","","","",""
"4236f642-40f8-4fd7-a507-dae35185084e","'n blaadje","char-offset:116","PLACE","","","","","","UNVERIFIED","",""
"0986f571-febb-492d-b8fb-a6824a37475a","sla","char-offset:127","PERSON","","","","","","","",""
"4e7a0aee-1eb8-44d2-80c4-dbd0cc25bf5b","boter","char-offset:190","PERSON","","","","","","","",""
"8d3f7bd5-1880-46c4-89da-02efd2d83245","margarine","char-offset:199","PERSON","","","","","","","",""
"5db5fb36-b1aa-4dca-bf17-cd4926cbc66a","K*","char-offset:240","EVENT","","","","","","","",""
"b3dda955-5ac4-4307-8496-f01522bf4113","1 eetlepel","char-offset:247","PLACE","","","","","","UNVERIFIED","",""
"13462420-fb6a-4d1b-90b9-4c8344259393","room","char-offset:258","PERSON","","","","","","","",""
"d1d70ce6-afd4-48b4-82ea-1e023947c783","eierdooiers","char-offset:289","PERSON","","","","","","","",""
"bd23ef6f-1b1f-4bf2-9141-875dd6768844","ham","char-offset:322","PERSON","","","","","","","",""
"1c4e5af7-b1ab-4fce-88b6-3cca5b1b8bde","peterselie","char-offset:337","PERSON","","","","","","","",""
"f1c67271-24a1-4251-817e-3dd5abbf6806","P^« selie","char-offset:367","EVENT","","","","","","","",""
"23ab3de2-c31e-4e94-9b34-efbdc37f4d71","""j look","char-offset:402","EVENT","","","","","","","",""
"7c1fe971-ffb5-4508-b5b6-2c57e9c6e5be","zout","char-offset:464","PERSON","","","","","","","",""
"ab9d05eb-d36c-48ce-9522-c4f9daf296c0","peper","char-offset:472","PERSON","","","","","","","",""
