"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"50a83696-ef83-4e7a-bba0-dc48ad1fb0fe","half pond","char-offset:723","PLACE","","","","","","UNVERIFIED","",""
"d02aecdc-bda3-4026-b249-bb6823c53374","tarbot","char-offset:763","PERSON","","","","","","","",""
"3f5c2ba6-881b-4264-a7dc-4d216dd6992a","tong","char-offset:771","PERSON","","","","","","","",""
"15002103-52de-42ac-8df5-e01cc87ba920","paling","char-offset:777","PERSON","","","","","","","",""
"76969a38-2e27-4b90-9ea6-dd4828122880","mosselen","char-offset:785","PERSON","","","","","","","",""
"1decc817-2f59-4e6d-bc4c-614ad2503432","snoekbaars","char-offset:795","PERSON","","","","","","","",""
"9a525840-93b9-4ce3-93fd-bf7edd770e44","kabeljauw","char-offset:809","PERSON","","","","","","","",""
"2e3cbe40-faf6-4cc7-a908-a7a05ae28598","drie","char-offset:867","PLACE","","","","","","UNVERIFIED","",""
"2b4960f0-68cb-40d4-851e-4b8e4263e050","preien","char-offset:872","PERSON","","","","","","","",""
"5b7fa4e4-fecd-494a-94af-98f21f8ea75c","drie","char-offset:880","PLACE","","","","","","UNVERIFIED","",""
"6f160665-fe9b-4f2f-9813-a25f359d9719","uien","char-offset:885","PERSON","","","","","","","",""
"b519f325-313f-499d-a40d-13c524dab00c","vier bolletjes","char-offset:891","PLACE","","","","","","UNVERIFIED","",""
"29a22149-90af-40d4-b4d1-3a8b0d4880ad","knoflook","char-offset:906","PERSON","","","","","","","",""
"cb02f585-913e-47e5-b94f-61bf884e6cbb","vier","char-offset:918","PLACE","http://sws.geonames.org/662957","Vierșani","44.87875","23.5312","","UNVERIFIED","",""
"7f20eb08-11b8-4e3e-a7ec-7fe550265460","lomaten","char-offset:923","EVENT","","","","","","","",""
"faf87ab0-a102-493a-952e-dc3770e590f7","tomatenpurée","char-offset:997","PERSON","","","","","","","",""
"48638f85-9b0e-448d-a387-08100e68d434","acht lepels","char-offset:1010","PLACE","","","","","","UNVERIFIED","",""
"8a1e2a89-43f9-4a84-a1d0-2876d1822e6e","sla-olie","char-offset:1022","PERSON","","","","","","","",""
"5c49bf5a-2d9c-466a-b13b-ad0aa54c2321","vier gram","char-offset:1032","PLACE","","","","","","UNVERIFIED","",""
"76b939fe-a86f-4ca3-9bab-463ca8901a56","saffraan","char-offset:1042","PERSON","","","","","","","",""
"8db38be8-bbaa-43b4-8fab-4b7e391d4ad6","zout","char-offset:1052","PERSON","","","","","","","",""
"5a08fe8b-4769-4530-bbda-d04511cdbf7e","peper","char-offset:1058","PERSON","","","","","","","",""
"7ab5f9c4-c7d7-400a-8a89-6ec874c90c54","water","char-offset:1178","PERSON","","","","","","","",""
