"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"51b70c27-87d6-49d7-8932-6f7d04d268d0","sla","char-offset:90","PERSON","","","","","","","",""
"6fa8d570-15d9-4c36-94a2-8ccbef9ff9c1","Sla","char-offset:133","PERSON","","","","","","","",""
"cc9a9f47-fac8-4828-9cec-636a85708c14","kropsla","char-offset:378","PERSON","","","","","","","",""
"d8aca54b-476f-460e-9bbd-1c2414631658","sla","char-offset:665","PERSON","","","","","","","",""
"52c0c49b-dd2e-4e52-af35-3a0e1e4f0249","sla","char-offset:868","PERSON","","","","","","","",""
"d0294d8d-fd0f-4b1e-91fd-21b7e5e3f626","2 goed gevulde kroppen","char-offset:895","PLACE","","","","","","UNVERIFIED","",""
"3225f414-0daa-4037-a42b-23ab8252ee75","kropsla","char-offset:918","PERSON","","","","","","","",""
"ba4809b9-a47f-4044-bbb4-ba25b3d93ad7","4 bloemen","char-offset:926","PLACE","","","","","","UNVERIFIED","",""
"9783c3af-7428-4ee9-b78c-1bcc8cffa912","Oostindische kers","char-offset:943","PERSON","","","","","","","",""
"b0e8db04-ad91-42a1-8fa9-ce0fd85c9208","2 eetlepels","char-offset:993","PLACE","","","","","","UNVERIFIED","",""
"e3b8c409-e714-479a-801c-1dfe8629a460","dragonazijn","char-offset:1005","PERSON","","","","","","","",""
"c7f7befc-e16e-4f1e-8e2b-ad1bc5bbe2fa","zout","char-offset:1017","PERSON","","","","","","","",""
"605132bd-a757-48f7-b732-747e0dfab654","zwarte peper","char-offset:1037","PERSON","","","","","","","",""
"a17ff9e0-dd14-49d8-83ab-f09ced1bb8f8","snufje","char-offset:1050","PLACE","","","","","","UNVERIFIED","",""
"9c231892-c7a0-47fe-af13-1bab637b3c8b","suiker","char-offset:1057","PERSON","","","","","","","",""
"80c00048-ca63-45bb-b1a1-fb1a6d0d1c00","eetlepel","char-offset:1064","PLACE","","","","","","UNVERIFIED","",""
"d4d08ab5-510a-4ec2-811e-e1cb2bda0519","kappertjes","char-offset:1073","PERSON","","","","","","","",""
"2af1fecf-65c5-419d-b01b-3e214f16f3bd","6 eetlepels","char-offset:1095","PLACE","","","","","","UNVERIFIED","",""
"11c1bb8d-67dc-4f5f-9916-66cfb4ada00d","olijfolie","char-offset:1107","PERSON","","","","","","","",""
"e709a28a-7969-46e2-ab7e-c099b845a156","eetlepels","char-offset:1132","PLACE","","","","","","UNVERIFIED","",""
"4033fd99-e190-42b0-a8aa-e09317a83db2","dragonblad","char-offset:1155","PERSON","","","","","","","",""
"5b5b8d3b-7fae-4d03-9662-461c0902427c","azijn","char-offset:1404","PERSON","","","","","","","",""
"ef2a2268-90f9-435f-9fdd-8514e0832e47","z°ut","char-offset:1411","EVENT","","","","","","","",""
"5c3882d5-7f98-457f-887e-3d32e308c0e5","peper","char-offset:1419","PERSON","","","","","","","",""
"5bd55816-9dcc-472c-a8e7-20959d2e84ee","snufje","char-offset:1436","PLACE","","","","","","UNVERIFIED","",""
"b72efc8f-6e13-4510-8c9a-2c0abd72fa3a","suir","char-offset:1443","EVENT","","","","","","","",""
"0a997418-cbeb-4672-aa80-c5b0a90a1a4b","kappertjes","char-offset:1451","PERSON","","","","","","","",""
"8cc0e081-0dff-491e-8ed1-9ec01b9f335f","olijfolie","char-offset:1487","PERSON","","","","","","","",""
"9059d46f-5b83-416a-8173-74ab50c9fe53","ei","char-offset:1835","PERSON","","","","","","","",""
