"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"4fd7481c-fdb1-46f7-ac5a-71abd25084de","champignons","char-offset:55","PERSON","","","","","","","",""
"899141f8-92e9-4d13-a7bc-b823ed5a8241","kikkerbilletjes","char-offset:479","PERSON","","","","","","","",""
"a769df67-54ec-4762-98a8-30c2f3c4b7ef","champignons","char-offset:631","PERSON","","","","","","","",""
"c23e6e0f-9b13-4bbc-8065-bbdcbf310eae","1 bosje","char-offset:698","PLACE","","","","","","UNVERIFIED","",""
"1533205e-012c-4e54-9c33-5932edc75d63","waterkers","char-offset:706","PERSON","","","","","","","",""
"c85a6480-5128-4c7c-8d7b-63f03740bacf","1","char-offset:718","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"0b5913ae-7695-42a4-83a1-a0d48f5405d2","ui","char-offset:726","PERSON","","","","","","","",""
"b5a4f314-f513-4a50-846e-7f38544fd574","crème fraiche","char-offset:738","PERSON","","","","","","","",""
"0145fe64-2926-48bb-9da5-83be107f429a","2","char-offset:766","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"ec24b4d8-8200-478b-8861-f92aed6246ca","eieren","char-offset:773","PERSON","","","","","","","",""
"f057be36-9874-4b65-bba5-e3a31411a406","1","char-offset:782","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"b5a8e064-f8a4-4077-981b-e1c8a942b906","eidooier","char-offset:784","PERSON","","","","","","","",""
"c45c1ecf-3128-4f60-84f1-80b53d1cd7e2","melk","char-offset:800","PERSON","","","","","","","",""
"eed6296d-51cc-4855-81e4-e3336e832e91","1 dl","char-offset:807","PLACE","","","","","","UNVERIFIED","",""
"aa2fbdf2-cb9d-4b73-af2c-6d0a3371a605","room","char-offset:812","PERSON","","","","","","","",""
"caf8bc7c-4ee3-45c6-8d14-3fda90d66eb6","1","char-offset:819","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
