"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"3dfac516-5bc6-4314-ab8d-60bea8e4921e","kipp balletjes","char-offset:208","EVENT","","","","","","","",""
"b8618171-6693-420e-8fcb-7adce21a3a0b","hoe","char-offset:242","EVENT","","","","","","","",""
"76f42ac2-3077-4664-824a-41d330bcb0d9","6","char-offset:423","PLACE","http://pleiades.stoa.org/places/856177","6","45.25","35.25","numbered feature","UNVERIFIED","",""
"cf6d8c96-29a0-4f15-8a90-10acf9d8ed3f","kwarteleitjes","char-offset:425","PERSON","","","","","","","",""
"820f95ee-ddcc-43b0-8e8e-9d256f403d8d","150 gram","char-offset:464","PLACE","","","","","","UNVERIFIED","",""
"d432cc56-6fd8-4f60-a358-7824d1b931e6","hoe","char-offset:473","EVENT","","","","","","","",""
"87891c0a-7341-49a5-a4ec-b002f67ba92d","6","char-offset:501","PLACE","http://pleiades.stoa.org/places/856177","6","45.25","35.25","numbered feature","UNVERIFIED","",""
"c70de0fe-a3cb-45a0-99a8-b48ff4655756","shi; ke paddestoelen","char-offset:503","EVENT","","","","","","","",""
"87cd4387-5753-4031-9d2c-3fe778c1c8cd","water","char-offset:555","PERSON","","","","","","","",""
"abeec245-0ccb-43bd-a353-f93b5afb9894","100 gram","char-offset:600","PLACE","","","","","","UNVERIFIED","",""
"4fdce5f6-39aa-43f0-9b3a-8e3251012712","sperciebonen","char-offset:609","PERSON","","","","","","","",""
"3addbc7b-7698-4389-8eb2-c3c55f4b9317","water","char-offset:735","PERSON","","","","","","","",""
"1f6d05cf-1a4c-46f3-84b6-9c662ef64cc6","1","char-offset:755","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"bc9f191e-aacb-4cb6-9c9f-e29d24b88bb8","ui","char-offset:769","PERSON","","","","","","","",""
"9a383ea0-2b9a-4570-b94e-881d35ba316e","groene kool","char-offset:786","PERSON","","","","","","","",""
"a13f6267-ddce-4492-954e-88e1fd4aac93","olie","char-offset:889","PERSON","","","","","","","",""
"86e4d260-4b32-4809-a092-6482b3452431","olijfoi'","char-offset:900","EVENT","","","","","","","",""
"fa332bde-8cb8-4149-96a3-8b3ea6f74585","2 eetlepels","char-offset:944","PLACE","","","","","","UNVERIFIED","",""
"c72f16d2-646d-4be4-a3ea-88d711cd99f3","Japanse sojas;","char-offset:956","EVENT","","","","","","","",""
"40933741-9fc1-4938-964f-5b3bd49b5d62","1 eetlepel","char-offset:993","PLACE","","","","","","UNVERIFIED","",""
"ff3d1fc4-c052-46f5-b8c1-14bc0f5481c0","rin","char-offset:1004","EVENT","","","","","","","",""
"143c5e06-fd04-4d61-b969-6c302fbfbf11","Japanse rijstwijn","char-offset:1009","PERSON","","","","","","","",""
"5b674dc7-f022-40f0-bc4b-636941ef8da5","droge sherry","char-offset:1036","PERSON","","","","","","","",""
"6dfbca25-9e62-4c3f-ab36-d07039ff3e36","1 eetlepel","char-offset:1050","PLACE","","","","","","UNVERIFIED","",""
"49f65c68-117e-4162-a320-ea6eeb097c40","sinaas» pelsap","char-offset:1061","EVENT","","","","","","","",""
"4883d8b3-e2d3-470e-9e6f-6902c95eec99","een snuf snuf","char-offset:1077","PLACE","","","","","","UNVERIFIED","",""
"79216645-e500-4e1d-b5ba-0b35f7509767","ve-tsin","char-offset:1091","PERSON","","","","","","","",""
"9374404d-b3af-4ab0-9273-5752d8950dad","suiker","char-offset:1110","PERSON","","","","","","","",""
"70dae259-ff98-4a36-8417-785101cf0a06","peper","char-offset:1122","PERSON","","","","","","","",""
"d8d8dc8c-92de-4379-992a-5897f6565fda","rijst","char-offset:1163","PERSON","","","","","","","",""
"449a6bca-0136-4fbb-9ec9-fce9f780315a","zilvervlies","char-offset:1180","PERSON","","","","","","","",""
"0e95e799-ba57-46b4-a381-32917ad080b2","sesamzaad","char-offset:1229","PERSON","","","","","","","",""
"02134e24-264e-41c0-8d00-78179fc89207","tahoe","char-offset:1380","PERSON","","","","","","","",""
"faa6ead7-572e-4c01-9fb3-4019aab9195e","kool","char-offset:1585","PERSON","","","","","","","",""
"e68fc3eb-9cda-43db-9f2e-636ed46786df","soja","char-offset:1627","PERSON","","","","","","","",""
"b380f39f-45f6-41b1-b6ff-30649ac86542","mirin","char-offset:1633","PERSON","","","","","","","",""
"a24ff345-c5a1-42a5-a42c-14753412601b","sherry","char-offset:1642","PERSON","","","","","","","",""
"1ad409e4-3212-4699-8f9f-c663bfacd230","sinaas* pelsap","char-offset:1650","EVENT","","","","","","","",""
"365ea018-1c41-4530-b690-781218576bce","suiker","char-offset:1666","PERSON","","","","","","","",""
"01d7940b-f5a4-4a0c-8add-c5c6a3a607a8","peper","char-offset:1674","PERSON","","","","","","","",""
"7c71fd4c-2ac1-4ca5-ba89-430adfd4650e","zout","char-offset:1683","PERSON","","","","","","","",""
