"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"feb01303-937e-440b-8067-fb11d7627980","500 gram","char-offset:78","PLACE","","","","","","UNVERIFIED","",""
"b833b4df-a3ae-4858-8804-40834c9fca26","rabarber","char-offset:87","PERSON","","","","","","","",""
"e643f140-972b-4bfc-a580-2290a4c02487","2","char-offset:96","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"7509619f-62a5-4514-92cf-53d68c1c401c","appels","char-offset:104","PERSON","","","","","","","",""
"c9dbe496-0df8-485b-97b7-b5366de9f69d","2 eetlepels","char-offset:111","PLACE","","","","","","UNVERIFIED","",""
"50e9c58a-7fc9-44b9-bb71-07a773ac77d5","rozijnen","char-offset:123","PERSON","","","","","","","",""
"fd847067-f25e-4f0d-a101-92e5d4f81a1c","walnoten","char-offset:161","PERSON","","","","","","","",""
"9a89ed29-3508-4539-97ae-f7db9759fa73","cognac","char-offset:181","PERSON","","","","","","","",""
"daf18eb4-6467-4b74-bd3a-8af1bda625c3","suiker","char-offset:188","PERSON","","","","","","","",""
"705faeaa-c268-4b98-8a1d-05bbc2283472","zure room","char-offset:207","PERSON","","","","","","","",""
"105c0c87-18a6-4e60-a9df-025d833094d7","vanillesuiker","char-offset:224","PERSON","","","","","","","",""
"ae0ad75b-9577-4e83-85cd-f127724fb715","rabarber","char-offset:286","PERSON","","","","","","","",""
"aab09735-a31d-43bf-ad11-4a3edd36e25f","appels","char-offset:298","PERSON","","","","","","","",""
"a9d9300f-2301-490b-88ce-07d6e11e5b5b","water","char-offset:332","PERSON","","","","","","","",""
"5bd0c781-a7df-4e3a-8bcd-d04fd4d16718","rozijnen","char-offset:345","PERSON","","","","","","","",""
"e2d0e782-546a-4bf7-9be5-2ea4f7343776","cognac","char-offset:360","PERSON","","","","","","","",""
"19fa2dce-65c6-4a49-b4bd-83abd51c88b4","non","char-offset:375","EVENT","","","","","","","",""
"e8a06c19-f904-4ff2-9f5a-a23787fb585f","suiker","char-offset:435","PERSON","","","","","","","",""
"64084805-7fb0-4e6d-8cb7-3b91be09fb57","rozijnen","char-offset:481","PERSON","","","","","","","",""
"6ffbcdcc-b9a0-4656-8aa6-1e11411fb996","cognac","char-offset:494","PERSON","","","","","","","",""
"739bd866-a6f0-41a1-a6f1-ace2e6cc7965","noten","char-offset:527","PERSON","","","","","","","",""
"28b7be57-4401-41dc-b960-d66db5dc0d2a","vanillesuiker","char-offset:546","PERSON","","","","","","","",""
"a1d9c0d7-592e-4ec4-93ef-d838ab0c19b3","zure room","char-offset:568","PERSON","","","","","","","",""
"b44584d3-992b-469a-bba3-e597820f9ff2","room","char-offset:593","PERSON","","","","","","","",""
