"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"6ead5c5d-56e9-466f-883f-d1f73ce9483d","250 gram","char-offset:554","PLACE","","","","","","UNVERIFIED","",""
"74a388e2-71a4-4a95-84cb-fa474e05e5f9","rundergehakt","char-offset:563","PERSON","","","","","","","",""
"34bb46c2-aaf9-4829-a317-b0d5bd6ce1a9","250 gram","char-offset:577","PLACE","","","","","","UNVERIFIED","",""
"02afdc4d-f3b7-4cae-9bfe-24b3f05d6684","soepgroente","char-offset:586","PERSON","","","","","","","",""
"79cf53ee-e8c7-4280-9140-b1c2829ec76d","250 gram","char-offset:599","PLACE","","","","","","UNVERIFIED","",""
"43b90049-cc8b-48f0-9cb3-1fe4eec21574","aardappels","char-offset:608","PERSON","","","","","","","",""
"8d671174-e822-4cf1-adae-08be57c85c55","bouillonblokje(s)","char-offset:620","PERSON","","","","","","","",""
"e93fa806-48fd-4f6e-a01c-0e7971ecaccf","1","char-offset:639","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"c3cf5efb-e5d5-4cf9-a6b9-eae51e5fb11e","ei","char-offset:641","PERSON","","","","","","","",""
"f157a1d7-f3dd-4782-8980-138668e0105c","1","char-offset:645","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"ef18e107-ddfa-4b19-98cf-e382dc114308","broodje","char-offset:647","PERSON","","","","","","","",""
"f6bb7bea-735a-41b9-a7c0-3265a4ee72ab","1","char-offset:656","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"172cf588-f80a-446b-95c9-18054cc54fe0","ui","char-offset:658","PERSON","","","","","","","",""
"ca26463b-828e-419a-a1a1-5fd50a974f5e","paneermeel","char-offset:674","PERSON","","","","","","","",""
"db92014b-e4e1-4d19-85aa-cf949b22feb5","1 eetlepel","char-offset:686","PLACE","","","","","","UNVERIFIED","",""
"5f8d0668-6568-45a8-a264-6e73af1306f7","vet","char-offset:697","PERSON","","","","","","","",""
"7d241009-2a55-431e-84be-692842bb6327","margarine","char-offset:704","PERSON","","","","","","","",""
"0ebfe324-67d0-450a-a50b-18b0702d477a","zout","char-offset:715","PERSON","","","","","","","",""
"31b91900-285b-404c-818f-3329beb9a9d5","peper","char-offset:721","PERSON","","","","","","","",""
"44ee9be3-a4b6-4d34-99fc-079a0c1b7ec0","1 bosje","char-offset:728","PLACE","","","","","","UNVERIFIED","",""
"79346c91-562b-4a60-a110-76bda3b08b22","peterselie","char-offset:736","PERSON","","","","","","","",""
"5a2db4a7-096d-4644-bad7-a7d6542cdc39","2 theelepels","char-offset:748","PLACE","","","","","","UNVERIFIED","",""
"d29d6850-0d84-431f-a2eb-be018f0406d0","paprikapoeders","char-offset:761","PERSON","","","","","","","",""
