"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"ef78ede8-c2fc-42db-9eb7-2d3bddb08b8c","gans","char-offset:708","PERSON","","","","","","","",""
"f3899969-7c0f-4b0b-9214-32c0ae8822ca","koek","char-offset:750","PERSON","","","","","","","",""
"1cf28090-29bc-4bf1-bfd0-47498ca7a92f","salie","char-offset:758","PERSON","","","","","","","",""
"9c9ed417-aa56-4bb0-8eab-85370fb3c977","rozijnen","char-offset:832","PERSON","","","","","","","",""
"71e8ac5e-66fc-402c-af7b-c04cc8b97b3e","spek","char-offset:842","PERSON","","","","","","","",""
"b7cc7104-3563-4475-985a-c3120eb32459","worst","char-offset:848","PERSON","","","","","","","",""
"805154a8-89c5-48be-89db-be03fd041bff","zakje","char-offset:861","PLACE","","","","","","UNVERIFIED","",""
"62d2989f-9e56-406b-b5dd-0c25c75853f9","gort","char-offset:878","PERSON","","","","","","","",""
"c78caef1-5bb2-442b-bb67-6e4b12d6b994","zwezerik","char-offset:907","PERSON","","","","","","","",""
"c3ad39cb-91b9-4fe6-96e8-5a7b1dc8dcec","sinaasappels","char-offset:919","PERSON","","","","","","","",""
"dac0ffd3-3963-41dc-ae3c-5d8a8881749b","erwt","char-offset:1107","PERSON","","","","","","","",""
"ce650d88-d4fc-493d-b89a-7cf7b276eb71","erwten","char-offset:1189","PERSON","","","","","","","",""
"beddba72-d578-4b0e-b41d-e8ac61c3149f","spekjes","char-offset:1451","PERSON","","","","","","","",""
"f00efeb2-3451-4362-aba9-5363710e8a90","blinde vinken","char-offset:1460","PERSON","","","","","","","",""
"b7ae3a8e-8dd4-4bdc-8e28-eaa9b8835add","koteletjes","char-offset:1475","PERSON","","","","","","","",""
"26ff4843-ba0e-416b-80aa-c5c7eca8d433","uien","char-offset:1496","PERSON","","","","","","","",""
"0136a179-58ba-489f-ab2f-ff40d6276047","piccalilly","char-offset:1514","PERSON","","","","","","","",""
"165d94a6-5b84-4e2b-82a9-870ddd5c4442","augurk","char-offset:1526","PERSON","","","","","","","",""
"3f256b0d-b027-447a-a8c6-107f5632b8e8","komkommer","char-offset:1534","PERSON","","","","","","","",""
"99f2274a-cac9-4f00-a401-fae0f217d16f","aardappels","char-offset:1545","PERSON","","","","","","","",""
"e9a3c99f-afc0-41eb-9983-a7ece6d4c525","sju","char-offset:1559","PERSON","","","","","","","",""
"41494f4d-6031-42f6-80b7-277c5d827cdf","champagne","char-offset:1570","PERSON","","","","","","","",""
"602c6e06-860f-4e83-a642-a2f6226dd883","250 g","char-offset:1743","PLACE","","","","","","UNVERIFIED","",""
"70b013a4-4115-4931-81e4-6f2b70fc3bcd","kapucijners","char-offset:1759","PERSON","","","","","","","",""
"3b41543e-c3e8-44ef-a67a-0e29c4f465e1","klontje","char-offset:1789","PLACE","","","","","","UNVERIFIED","",""
"93cbf973-911f-40ef-8a3b-3a728181658c","boter","char-offset:1797","PERSON","","","","","","","",""
"53237565-53bd-475d-b7c4-c2eda78028a6","150 g","char-offset:1803","PLACE","","","","","","UNVERIFIED","",""
"2768c093-d78f-457a-b809-490efee629a3","oesterzwammen","char-offset:1809","PERSON","","","","","","","",""
"cd9e9ec9-29ee-4882-bdf9-99175b070ee9","3","char-offset:1823","PLACE","http://pleiades.stoa.org/places/856174","3","45.25","35.25","numbered feature","UNVERIFIED","",""
"f3b0db2e-ea31-4c7b-b80e-ca37f47d6db4","pijpuitjes","char-offset:1825","PERSON","","","","","","","",""
"66e13d9a-5d05-4085-8a3d-c930a083a366","1","char-offset:1836","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"fd08b9ef-d9fa-43d0-bfe8-75ed7de420fa","tomaat","char-offset:1838","PERSON","","","","","","","",""
"06255958-c83a-40cb-88d7-6f9cee321611","zout","char-offset:1845","PERSON","","","","","","","",""
"7cfee21d-584e-42c7-adeb-7412abd91d18","veel","char-offset:1850","PLACE","","","","","","UNVERIFIED","",""
"d887cc64-f6c5-4988-9ffe-74db4c6820b3","bonekruid","char-offset:1855","PERSON","","","","","","","",""
"ba235f8e-b0b9-4f73-b881-9e5030b15b5e","plakken","char-offset:1865","PLACE","","","","","","UNVERIFIED","",""
"b960446a-c4b4-4e21-bb2f-fe69c2269b0b","jonge kaas","char-offset:1873","PERSON","","","","","","","",""
"13c515ff-1888-4253-897c-f1c75e0ff4df","zwarte peper","char-offset:1884","PERSON","","","","","","","",""
