"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"cfd88b1d-a205-4584-adf7-94a138cfb187","400 g","char-offset:689","PLACE","","","","","","UNVERIFIED","",""
"55450b9d-a809-4ccc-a3a5-5ef76cf85469","aardappelen","char-offset:705","PERSON","","","","","","","",""
"da4a5978-bbc1-4995-a2f8-9649d1601ada","400 g","char-offset:717","PLACE","","","","","","UNVERIFIED","",""
"730824c1-df79-43cd-9c46-a4506179f4ca","goudrenetten","char-offset:733","PERSON","","","","","","","",""
"e9099393-f578-4e19-b22b-d5a479686b5c","1 1/2 dl","char-offset:746","PLACE","","","","","","UNVERIFIED","",""
"d94c03ee-7032-48b9-b0fc-b15a46e1c2d7","water","char-offset:755","PERSON","","","","","","","",""
"50db4b9e-e458-4c8c-88e8-c722c8358f7d","4 plakjes","char-offset:761","PLACE","","","","","","UNVERIFIED","",""
"d8785e9c-76f0-4154-8f22-e0f6d38ead23","ontbijtspek","char-offset:771","PERSON","","","","","","","",""
"eb22794a-e6c0-437f-b4c1-8b3b845c38ea","klontje","char-offset:783","PLACE","","","","","","UNVERIFIED","",""
"552b0020-c642-4f9a-aca2-daf04b985004","boter","char-offset:791","PERSON","","","","","","","",""
"9eb3673c-7622-4f99-a964-72e5f241173d","2 dunne","char-offset:797","PLACE","","","","","","UNVERIFIED","",""
"6ecc6e9a-4f31-4523-93be-c970bdeb6618","varkensfiletlapjes","char-offset:805","PERSON","","","","","","","",""
"1837d518-2ac3-462d-b54e-06ba2ee0f461","zout","char-offset:824","PERSON","","","","","","","",""
"4b842c82-9cdd-48fe-8756-f9e91d8c1df5","2","char-offset:831","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"9a266ac9-3971-4ab6-a639-287314e526d7","goudrenetten","char-offset:833","PERSON","","","","","","","",""
"09427437-1830-4705-8701-736d3676ad18","1","char-offset:846","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"089965e4-0361-453a-b22b-9970decf6bb2","ui","char-offset:848","PERSON","","","","","","","",""
"17fc05a7-af8d-4c99-b25f-22860e93f446","schepje","char-offset:851","PLACE","","","","","","UNVERIFIED","",""
"da1b575a-23f1-4a85-aefb-88de77c66655","suiker","char-offset:859","PERSON","","","","","","","",""
"37bfc151-44e1-45bc-ba5b-ecf4edc0b9a5","snufje gemalen","char-offset:866","PLACE","","","","","","UNVERIFIED","",""
"99539b06-3820-466a-9b65-7380836763f9","nootmuskaat","char-offset:881","PERSON","","","","","","","",""
"dee34e95-85eb-4095-bcb2-8c1e2582bd0a","zout","char-offset:893","PERSON","","","","","","","",""
"9bdc8653-5509-44c8-81e9-086ff39cb5ad","klontje","char-offset:898","PLACE","","","","","","UNVERIFIED","",""
"c9b91b87-7ee5-4d64-92f8-1344c3a6878e","boter","char-offset:906","PERSON","","","","","","","",""
"a1cc22da-7c76-4426-a645-f728196e6844","peterselie","char-offset:912","PERSON","","","","","","","",""
