"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"f2b833af-144f-4fd0-b30f-d607fe30eb20","3","char-offset:41","PLACE","http://pleiades.stoa.org/places/856174","3","45.25","35.25","numbered feature","UNVERIFIED","",""
"39798c8f-cfe7-4bb3-a9b1-fee8820dbbd1","eieren","char-offset:43","PERSON","","","","","","","",""
"b693da96-2f0c-46a5-a1f3-e294b932b086","75 gram","char-offset:52","PLACE","","","","","","UNVERIFIED","",""
"593e818c-7ad7-4245-bf81-e0fe551c0f05","kristalsuiker","char-offset:60","PERSON","","","","","","","",""
"96199248-e8db-47e5-86f3-5c7d4e3fd5bc","65 gram","char-offset:75","PLACE","","","","","","UNVERIFIED","",""
"d687c571-2a29-4a1a-afa2-63a36083b5bd","patentbloem","char-offset:83","PERSON","","","","","","","",""
"a1a63ffa-9f12-4d89-96d2-decc90c2379d","15 gram","char-offset:96","PLACE","","","","","","UNVERIFIED","",""
"47c06e6a-2141-42a7-8758-492a69ec8c5f","cacaopoeder","char-offset:104","PERSON","","","","","","","",""
"10482316-d98e-42d0-8be0-c191577516cc","350 gram","char-offset:126","PLACE","","","","","","UNVERIFIED","",""
"68bcca49-a65d-403e-9016-7366dd6bd8ec","kwark","char-offset:135","PERSON","","","","","","","",""
"9f8b17cc-60a5-43c5-8445-d7230be82c60","75 gram","char-offset:142","PLACE","","","","","","UNVERIFIED","",""
"7c987597-05c3-4d4c-93d6-eb6be90be067","poedersuiker","char-offset:150","PERSON","","","","","","","",""
"2b6c97f9-a272-4199-a3c8-4cc23e4b45e8","50 gram","char-offset:164","PLACE","","","","","","UNVERIFIED","",""
"d0eb39b2-a351-42f4-a079-ca38c4eeb46f","citroenrasp","char-offset:172","PERSON","","","","","","","",""
"82caf12d-001b-4a61-b377-d8eb90497c4e","3 a 4","char-offset:205","PLACE","http://pleiades.stoa.org/places/128399","Gerulata|Burgus Gerulata 1, Rajka|Gerulata, Rusovce, Bratislava|Gerulata – 4, Bezenye – Büdöskúti-szántók|Burgus Gerulata 3|Burgus Gerulata 2, Bezenye","47.998142","17.197806","fort","UNVERIFIED","",""
"aa68bc07-431a-4992-afba-c2b3f3f8b84f","citroenen","char-offset:217","PERSON","","","","","","","",""
"a034178a-9ba4-43b1-8f43-56940d61aa82","10 gram","char-offset:227","PLACE","","","","","","UNVERIFIED","",""
"9816b4ee-ebe3-4a6d-a1a5-140e4173abfd","gelatine","char-offset:235","PERSON","","","","","","","",""
"4d73beba-42b9-432b-95b3-591704c779b1","water","char-offset:258","PERSON","","","","","","","",""
"696e4627-052b-462f-b363-ca9c8cfce86f","slagroom","char-offset:274","PERSON","","","","","","","",""
"00925172-34ad-41b8-be16-b6fef457b1ef","35 gram","char-offset:284","PLACE","","","","","","UNVERIFIED","",""
"9c6e6dc5-4e38-4a7e-a3a0-85affc8d370d","kristalsuiker","char-offset:292","PERSON","","","","","","","",""
"f38ed87e-11d5-4b50-a8f6-aa7cf76e14ef","75 gram","char-offset:307","PLACE","","","","","","UNVERIFIED","",""
"09b6afbf-8d95-4817-8e5b-cbf29200e155","rozijnen","char-offset:333","PERSON","","","","","","","",""
"6a206b39-7cb4-4323-a12d-5fda83114b15","verse- of blik-vruchten","char-offset:1576","PERSON","","","","","","","",""
