"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"b3541bdc-cb2f-43d2-a1c2-c5d7c2d7db13","een flinke bos","char-offset:387","PLACE","","","","","","UNVERIFIED","",""
"04d6a295-89f0-4049-8301-ee1f1ab35e12","brandnetelscheuten","char-offset:402","PERSON","","","","","","","",""
"f9fbccb4-1f16-4f9d-be9e-cab455cf8fdd","1","char-offset:519","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"065f66ae-69b1-4d4e-a9c0-54e9c9ce94c7","ui","char-offset:521","PERSON","","","","","","","",""
"a02202d5-1b0b-49e5-a8a1-b5e863023929","1 teentje","char-offset:540","PLACE","","","","","","UNVERIFIED","",""
"203919cb-72fc-4592-a658-b8d2fe7b0d50","knolflook","char-offset:550","EVENT","","","","","","","",""
"1ee20594-7240-4fc4-8b8a-dbe6365ae243","2","char-offset:575","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"2de2c12d-2344-4aae-9507-71d3d12419a8","aardappelen","char-offset:577","PERSON","","","","","","","",""
"02c216e9-aca3-4b97-8b3c-7226ba3d3425","olijfolie","char-offset:610","PERSON","","","","","","","",""
"7a16aaa3-c94f-4f85-bb2d-7f8a875ee20f","zure room","char-offset:625","PERSON","","","","","","","",""
"9c8788a7-dfab-4591-8cdc-731793db6d9a","1 liter","char-offset:635","PLACE","","","","","","UNVERIFIED","",""
"60d2a679-fd77-4a91-a084-353bae678bb1","bouillon","char-offset:658","PERSON","","","","","","","",""
"a0d9a9c4-48bf-4301-8ab2-6523e87e1d3b","water","char-offset:687","PERSON","","","","","","","",""
"69a4acf3-9419-4305-ad76-cb172199f446","knoflookteentje","char-offset:713","PERSON","","","","","","","",""
"dc58f220-764f-454a-9945-7b0f329ed276","een ons of twee","char-offset:1115","PLACE","","","","","","UNVERIFIED","",""
"457c5c7c-603c-4c9f-bdfa-6bf8f3e613de","zuringbladeren","char-offset:1131","PERSON","","","","","","","",""
"18bfa34c-b636-4160-98f7-4e2d3ab75d20","1","char-offset:1209","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"b3c7ef6a-3e7e-4d35-a851-ab6ca5664799","ui","char-offset:1220","PERSON","","","","","","","",""
"ec9e62fe-c14d-4521-8a53-7ab868de4116","2 dl","char-offset:1223","PLACE","","","","","","UNVERIFIED","",""
"4227e95b-4b1b-4084-b419-6b2d0ff7bb35","witte vermouth","char-offset:1235","PERSON","","","","","","","",""
"d1e79c31-8f0e-47cf-80b2-81d2bde4659f","1 liter","char-offset:1250","PLACE","","","","","","UNVERIFIED","",""
"bb02eeaf-3b9e-4e81-a99e-67f33a69c14d","bouillon","char-offset:1273","PERSON","","","","","","","",""
"04a2a39a-ed53-4ef5-a3e6-019d5fdfec18","water","char-offset:1309","PERSON","","","","","","","",""
"f791fbdd-8874-423e-8542-fab759af2dda","2","char-offset:1315","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"b2e99044-6c82-4b28-981c-f00116b3a81c","eidooiers","char-offset:1317","PERSON","","","","","","","",""
"732c0080-79b8-4c74-bcf7-7ab2fa5f2d3f","1 eetlepel","char-offset:1327","PLACE","","","","","","UNVERIFIED","",""
"201e97ef-4d10-45b7-9a53-cacdd24f9ed4","bloem","char-offset:1338","PERSON","","","","","","","",""
"0d5c4515-f0c0-4ffd-8956-7dca8c0799fb","2 eetlepels","char-offset:1344","PLACE","","","","","","UNVERIFIED","",""
"0186bf2e-edec-45b5-b2bf-80275ce5778c","boter","char-offset:1356","PERSON","","","","","","","",""
"9419137d-4171-4a60-b3d6-df46eaefe4d5","zuring","char-offset:1731","PERSON","","","","","","","",""
"c63e1258-ab63-4474-8ef9-ba3a95ec4194","vis","char-offset:1864","PERSON","","","","","","","",""
"344b5083-54a9-4aac-942c-0fd7965e5776","bloem","char-offset:1893","PERSON","","","","","","","",""
"fe65803f-667c-481b-be42-39c279cfb81b","3 eetlepels","char-offset:1900","PLACE","","","","","","UNVERIFIED","",""
"783debbd-61aa-4ddd-87e4-66d80ccd11b5","boter","char-offset:1912","PERSON","","","","","","","",""
"d3825865-f6d2-47f1-ade6-b1fbe35b45c9","een halve liter","char-offset:1921","PLACE","","","","","","UNVERIFIED","",""
"f88daecb-7331-468c-8128-54f9a4433c33","bouillon","char-offset:1937","PERSON","","","","","","","",""
"6ba26068-6436-4853-b88d-57391cade9a5","water","char-offset:1949","PERSON","","","","","","","",""
