"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"8acaba11-c4d3-4300-8f9a-790d7968b82e","400 gram","char-offset:119","PLACE","","","","","","UNVERIFIED","",""
"9c95f09e-a036-488d-933b-26e1737b62ef","siam rijst","char-offset:128","PERSON","","","","","","","",""
"4b2c4228-d59d-4290-88ed-2594a3478599","6 teentjes","char-offset:140","PLACE","","","","","","UNVERIFIED","",""
"1e05613b-4ef7-4a5a-8803-7fc6baa00075","knoflook","char-offset:151","PERSON","","","","","","","",""
"b4a87736-a6a5-4407-9f0b-89a6caed0192","stukje","char-offset:161","PLACE","","","","","","UNVERIFIED","",""
"a1d2877e-fdc2-4579-839b-37826a5e2854","gemberwortel","char-offset:168","PERSON","","","","","","","",""
"1ba8a909-886d-441f-ad7c-23b87f602d48","2 eetlepels","char-offset:189","PLACE","","","","","","UNVERIFIED","",""
"0c87b41b-b480-4670-a026-9c123df50e27","rijstwijn","char-offset:201","PERSON","","","","","","","",""
"be647308-cd10-47fc-b461-90fd331f67e6","zout","char-offset:212","PERSON","","","","","","","",""
"99a48807-f9cd-4020-bb47-c9174982550c","3 eetlepels","char-offset:218","PLACE","","","","","","UNVERIFIED","",""
"792c42a3-53f0-49bb-8900-20732082aad7","olie","char-offset:230","PERSON","","","","","","","",""
"1871e4cb-cbaf-4bf4-8b9d-308404a798c8","400 gram","char-offset:236","PLACE","","","","","","UNVERIFIED","",""
"fbe7b506-3859-4dc5-92dd-8897d7e2a9db","grote rauwe garnalen","char-offset:245","PERSON","","","","","","","",""
"2f543040-acf6-4b35-80e6-51333e3d21fe","4 teentjes","char-offset:267","PLACE","","","","","","UNVERIFIED","",""
"5e29d63e-4b01-4548-af65-ad3bee14db1b","knoflook","char-offset:278","PERSON","","","","","","","",""
"4d58c37b-cb1c-4a75-bc4a-22c65d0508f7","1","char-offset:288","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"95e54862-2e54-408b-8ec6-1eeed3cb0bd3","ui","char-offset:290","PERSON","","","","","","","",""
"51083eb0-901b-47cd-9363-54d03151e374","2","char-offset:294","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"c9421aa2-5085-4b3a-8b38-6dd6a882058c","tomaten","char-offset:296","PERSON","","","","","","","",""
"80edcaf0-b4e9-4cb9-94fb-fbb03b57df44","1/2","char-offset:305","PLACE","","","","","","UNVERIFIED","",""
"a84e0955-0658-46d4-a465-44abf746d4d1","komkommer","char-offset:309","PERSON","","","","","","","",""
"21fdc61f-b328-464d-ab97-7a8bc9f35115","2","char-offset:320","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"38f5d820-21a5-4fee-a10e-52ab8f6429cc","rode pepers","char-offset:322","PERSON","","","","","","","",""
"29e1dec9-9ebe-413b-9746-c393e4cf9168","1 eetlepel","char-offset:335","PLACE","","","","","","UNVERIFIED","",""
"8a66cb24-ed0b-46e4-869f-f1137b3ddfa8","suiker","char-offset:346","PERSON","","","","","","","",""
"25e5ef7a-e2dd-40a1-8996-b063ad84509c","1 eetlepel","char-offset:354","PLACE","","","","","","UNVERIFIED","",""
"9548e7e1-0a42-4387-82ab-e1f171bc6b36","sojasaus","char-offset:365","PERSON","","","","","","","",""
"6b94b1f6-7ee7-404d-a932-91ca584e95d0","1 eetlepel","char-offset:375","PLACE","","","","","","UNVERIFIED","",""
"16099534-67a7-443f-beb5-73d8b8e0cf11","blanke azijn","char-offset:386","PERSON","","","","","","","",""
"d975c54b-1a68-4c05-9d73-ce2ac7fcf23d","1 eetlepel","char-offset:400","PLACE","","","","","","UNVERIFIED","",""
"94ad55dd-68ba-4965-97f1-4e1954df8b1b","maizena","char-offset:411","PERSON","","","","","","","",""
"b74fa4ee-db75-4029-878e-fc9a7a5038c6","2 eetlepels","char-offset:419","PLACE","","","","","","UNVERIFIED","",""
"a64d1053-89ba-4e81-a6bb-4038a24a4ca1","korianderblaadjes","char-offset:431","PERSON","","","","","","","",""
"9a67e6ca-4c81-494e-9d6a-8a10f287864c","3 eetlepels","char-offset:449","PLACE","","","","","","UNVERIFIED","",""
"b15e8185-dfad-4bf9-bdec-a6df3bb8a876","olie","char-offset:461","PERSON","","","","","","","",""
