"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"08893ee9-232e-41ef-8038-6397bb5220a0","1","char-offset:234","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"5c5f34d4-a070-4afa-ae7b-cf34b031aa6c","ei","char-offset:236","PERSON","","","","","","","",""
"cf885e08-2e6e-4058-b89d-4c29bed1ce3b","l","char-offset:239","PLACE","http://pleiades.stoa.org/places/462417","Pergus L.","37.5188828","14.3038017","lake","UNVERIFIED","",""
"36c730ad-0b6b-4d15-a62c-27c8d088b94a","eierdooier","char-offset:241","PERSON","","","","","","","",""
"d1fc8094-636c-4759-af85-73250d199413","120 g","char-offset:252","PLACE","","","","","","UNVERIFIED","",""
"d05ce2b5-8ad3-4f5d-a922-14435a502d6e","kristalsuiker","char-offset:258","PERSON","","","","","","","",""
"d149c06d-8fe2-43b2-8c71-6f34592ca0ca","45 g","char-offset:272","PLACE","http://sws.geonames.org/8859645","General Lauro G. Caloca (El Rascón)","22.37806","-102.0575","","UNVERIFIED","",""
"cc1c74dd-bd00-4022-a943-4c2979f780d2","pure chocolade","char-offset:277","PERSON","","","","","","","",""
"f5b01534-fc0d-4b52-8edd-48c6c220459b","45 g","char-offset:301","PLACE","http://sws.geonames.org/8859645","General Lauro G. Caloca (El Rascón)","22.37806","-102.0575","","UNVERIFIED","",""
"db312e4b-34c4-48ff-8fe1-43bd8a590460","boter","char-offset:306","PERSON","","","","","","","",""
"d49f2a48-d4a9-415a-8fc3-7786830edd4f","30 g","char-offset:312","PLACE","http://sws.geonames.org/2516865","Güevéjar","37.25759","-3.59691","","UNVERIFIED","",""
"a02d0d60-c2ce-4253-9823-bb884c24e84c","hazelnoten","char-offset:317","PERSON","","","","","","","",""
"a33f0dfc-4733-42e5-a2f0-9480f121e7dc","125 g","char-offset:350","PLACE","","","","","","UNVERIFIED","",""
"e01924a5-82d0-4571-babb-57bcf813a112","biscuitjes","char-offset:356","PERSON","","","","","","","",""
"dd44bd52-47da-4007-b2ec-a0307aff4065","boter","char-offset:380","PLACE","","","","","","UNVERIFIED","",""
"1ccb0ef3-ef35-4be0-ab32-f2b75bfa1c49","slagroom","char-offset:411","PERSON","","","","","","","",""
