"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"57d2faee-507a-4b1a-9007-45729ac4606f","*ip","char-offset:170","EVENT","","","","","","","",""
"381ae4c5-a1cb-4602-8010-147786417504","circa l kilo","char-offset:178","PLACE","","","","","","UNVERIFIED","",""
"a2c3aec1-e167-400c-a5fa-09ac7a49ba60","olie","char-offset:226","PERSON","","","","","","","",""
"cd350175-870e-4362-b3a9-190ad0928f00","5 gram","char-offset:231","PLACE","","","","","","UNVERIFIED","",""
"6a67924c-045f-4ad9-98bc-2fd6a246ab54","uien","char-offset:238","PERSON","","","","","","","",""
"e30f9c3a-e10e-4f80-89d0-c7e3170f279d","i0ut","char-offset:269","EVENT","","","","","","","",""
"8416eeb6-48e0-4b44-9258-8275c96acef6","peper","char-offset:289","PERSON","","","","","","","",""
"b45b9792-48e0-407a-830c-27f5115c342d","nootmuskaat","char-offset:304","PERSON","","","","","","","",""
"4c56be8a-a6c5-4f95-bedd-ebb55280b2ed","sinaasappelsap","char-offset:331","PERSON","","","","","","","",""
"b9f309f5-f061-403b-8407-38e3378cb0df","kippebouillon","char-offset:356","PERSON","","","","","","","",""
"9f376e7d-069b-4192-b764-a8896520f641","kip","char-offset:442","PERSON","","","","","","","",""
"b1e44c38-8db6-406d-9ae1-b9a66ac1d431","zout","char-offset:542","PERSON","","","","","","","",""
"265f9a48-7c98-49ae-aeba-6ca84ad57d87","j"">otmuskaat","char-offset:557","EVENT","","","","","","","",""
"2551515d-9ff8-4d4a-aaed-806014a61304","sinaasapaanü","char-offset:641","EVENT","","","","","","","",""
