"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"4c99cc81-02ce-4166-8649-7ddcd9f2663e","circa 400 gram","char-offset:174","PLACE","","","","","","UNVERIFIED","",""
"5a5d3fa9-d830-4790-9cf4-a63a177fc3f2","kidney bonen","char-offset:190","PERSON","","","","","","","",""
"9ce0f8ff-1955-42af-8d71-8ae2447c8697","boterbonen","char-offset:221","PERSON","","","","","","","",""
"c1444f97-01d0-4e0e-9dd5-7d449860669b","lente-uitjes","char-offset:242","PERSON","","","","","","","",""
"eb2fdae6-44c4-4c1f-aeda-ae57bbb08036","bleekselderij","char-offset:263","PERSON","","","","","","","",""
"7f73114c-f735-4294-9942-7f261494162d","ontbijtspek","char-offset:284","PERSON","","","","","","","",""
"22e8e26d-90e9-424e-8b62-5f4158c2918c","sojasaus","char-offset:318","PERSON","","","","","","","",""
"ea1099e7-f125-4b0e-9c4b-903cd6b21dad","(arachide)olie","char-offset:341","PERSON","","","","","","","",""
"eb603485-e4b4-47c6-ac5f-da38a1b5bad5","rode wijnazijn","char-offset:366","PERSON","","","","","","","",""
"46497af2-e5eb-4cb5-bee9-e412992644be","honing","char-offset:399","PERSON","","","","","","","",""
"ea53b9ba-88e2-4174-a30b-9a02707df14f","zwarte peper","char-offset:418","PERSON","","","","","","","",""
