"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"0286f088-348d-4be2-8fa3-afc146e44f61","boekweitgrutten","char-offset:312","PERSON","","","","","","","",""
"dbac73d8-24a0-4c8a-a923-83a81e22d748","spek","char-offset:339","PERSON","","","","","","","",""
"41869399-e136-46c4-b9c7-76bf32c7b06d","uien","char-offset:347","PERSON","","","","","","","",""
"6c7bfff3-0376-4879-b17e-d4e2139d81f0","spek","char-offset:414","PERSON","","","","","","","",""
"c5750b09-83f2-4695-9383-60f8a7464ca7","uien","char-offset:422","PERSON","","","","","","","",""
"917d7dd4-4e6d-4d16-966f-1934e66edd8b","boekweit","char-offset:490","PERSON","","","","","","","",""
"0acb4b5c-9a2d-447f-9050-8ee389fa3996","boekweit","char-offset:683","PERSON","","","","","","","",""
"68f8b063-9754-49d0-b1f4-d07f053ecf40","lioekweit","char-offset:850","EVENT","","","","","","","",""
"7e224284-37be-4888-824e-f99ccf0b9cfc","theekopje (200 g)","char-offset:1158","PLACE","","","","","","UNVERIFIED","",""
"24c82e93-985d-440a-aaa2-5def21bdb2af","boekweit","char-offset:1176","PERSON","","","","","","","",""
"ea749455-be59-4912-9f29-d0261cbecaaf","ei","char-offset:1193","PERSON","","","","","","","",""
"e878f74a-1ba3-4918-80f3-f9eb81fa5267","250 g","char-offset:1197","PLACE","","","","","","UNVERIFIED","",""
"eb9d9778-43e2-42ad-b683-18b6d2e49983","champignons","char-offset:1203","PERSON","","","","","","","",""
"0aa72cac-bcbc-4e85-b853-78241593abdf","prei","char-offset:1226","PERSON","","","","","","","",""
"0d2ec318-7eba-474a-8c41-21b5608b0c96","ui","char-offset:1260","PERSON","","","","","","","",""
"ba864e2c-d135-430a-8479-d131b412d2dc","50 g","char-offset:1265","PLACE","http://sws.geonames.org/677175","Gârliciu","44.76667","28.08333","","UNVERIFIED","",""
"fc8943a7-fc63-4234-8a2b-555c53989817","ontbijtspek","char-offset:1270","PERSON","","","","","","","",""
"2d29cccc-f045-432b-aa18-89b040600416","eitjes","char-offset:1313","PERSON","","","","","","","",""
"d783f06a-5644-421c-a323-d28b9e142014","Potje","char-offset:1323","PLACE","","","","","","UNVERIFIED","",""
"ca4282ed-7535-409c-9ec4-3ef68e31bd3a","zure room","char-offset:1329","PERSON","","","","","","","",""
"d00d3f6e-fec1-4df3-b362-06710c926db6","2","char-offset:1340","PLACE","http://pleiades.stoa.org/places/856173","2","45.25","35.25","numbered feature","UNVERIFIED","",""
"fe8db74c-5123-4481-b2b9-d33dbfafd3d4","bos uitjes","char-offset:1342","EVENT","","","","","","","",""
"379a20f2-1561-4168-9a62-336905bb015f","'Vomboter","char-offset:1381","EVENT","","","","","","","",""
"7e8e08e1-5df4-4ab2-917a-3b0dbb65bf1f","2 theekopjes","char-offset:1797","PLACE","","","","","","UNVERIFIED","",""
"5d08d533-ad2e-4f98-8cc9-27103412cca9","water","char-offset:1810","PERSON","","","","","","","",""
"d6c3c278-9539-4d42-8998-e5f5318a9c3e","zout","char-offset:1875","PERSON","","","","","","","",""
"3cf82bc9-d5db-4874-98dd-94bc89c2879d","boter","char-offset:2415","PERSON","","","","","","","",""
"60651b58-b770-4197-bf2c-f14893546c6c","uien","char-offset:2803","PERSON","","","","","","","",""
"2644413f-a45a-4e59-a5d4-03bae549509d","uitjes","char-offset:3182","PERSON","","","","","","","",""
