"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"919af268-f285-4dbc-bdc2-44e1f52b5641","vis","char-offset:14","PERSON","","","","","","","",""
"06d877a4-49c4-49af-b0cc-66060227a3bb","kabeljauwwangetjes","char-offset:75","PERSON","","","","","","","",""
"4d155864-3433-4abd-b289-7e1175d115e0","vis","char-offset:238","PERSON","","","","","","","",""
"aefbbfc9-9181-4d2f-9c5a-15d073e132e7","filet","char-offset:300","PERSON","","","","","","","",""
"6de8de0d-9801-40ca-a9ee-dcf21236a689","kalislapje","char-offset:311","EVENT","","","","","","","",""
"0a6bead9-4e01-4a96-a895-6c7eea7d5230","vis","char-offset:335","PERSON","","","","","","","",""
"6d9e179b-c6b7-4a58-b0b3-073ee479618d","kabeljauwwangetjes","char-offset:414","PERSON","","","","","","","",""
"46b3e99b-8e2f-4998-beb5-8b1955c2aa30","kabeljauwkop","char-offset:619","PERSON","","","","","","","",""
"329d45dc-7f3c-49a8-87b7-810245859d23","kabeljauwwangetjes","char-offset:768","PERSON","","","","","","","",""
"9258f34a-a43b-4349-90af-3da0fe0a5b99","vis","char-offset:901","PERSON","","","","","","","",""
"ad79693a-faea-4e5c-ba3a-9b589656e1c5","kabeljauwkoppen","char-offset:1093","PERSON","","","","","","","",""
"ef571597-4ab4-4235-80be-e27ee1dcdf7e","ui","char-offset:1231","PERSON","","","","","","","",""
"bb258211-b2d5-4b8e-ae49-ed130ae5ca70","uien","char-offset:1322","PERSON","","","","","","","",""
"8442dac7-2d19-4068-bf78-b25c14829e0b","Snufje","char-offset:1331","PLACE","","","","","","UNVERIFIED","",""
"ef31e219-1ea0-4a35-8533-eeefb1adead8","zout","char-offset:1338","PERSON","","","","","","","",""
"bf0b881c-a9c1-4f7c-ac6a-9b026116dd2b","vis","char-offset:1387","PERSON","","","","","","","",""
"3dad9f83-c8fb-4bc1-bc02-433096c06813","Een eetlepel","char-offset:1433","PLACE","","","","","","UNVERIFIED","",""
"73dc6c7f-189c-4221-b716-56cc4e08af3b","azijn","char-offset:1446","PERSON","","","","","","","",""
"e4a2bc33-5559-495a-99c1-7573602d18c8","een lik","char-offset:1477","PLACE","","","","","","UNVERIFIED","",""
"83f3f26a-1169-4744-92f9-345eac541d94","boter","char-offset:1485","PERSON","","","","","","","",""
"01fda806-5ecb-484d-badb-1d7c519b3f3f","brood","char-offset:1515","PERSON","","","","","","","",""
