"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"42c828b5-ac73-4a74-982e-bf54bfb57465","Vis","char-offset:7","PERSON","","","","","","","",""
"7298c189-2a89-4d13-94c1-c516de772bbd","zout","char-offset:12","PERSON","","","","","","","",""
"f5f07d19-246c-45b8-9973-a5941b773888","suiker","char-offset:18","PERSON","","","","","","","",""
"f7f473da-0f90-419d-8203-be03d5d1db57","Zalm","char-offset:70","PERSON","","","","","","","",""
"0da2eec4-f2a5-4a9b-8b98-579e7ef9ebe3","suiker","char-offset:163","PERSON","","","","","","","",""
"e5d04477-6dfe-4da1-b53d-1749c64d332e","zout","char-offset:171","PERSON","","","","","","","",""
"1d77c290-9a21-40ff-a543-16ed5c5c6245","peptr","char-offset:177","EVENT","","","","","","","",""
"69a6b529-e697-4d29-bde8-cb3a4e6975de","dille","char-offset:192","PERSON","","","","","","","",""
"ebc06681-d178-4395-bcea-0bd6964ac032","zalm","char-offset:202","PERSON","","","","","","","",""
"e03415b1-9775-4d94-bdb1-bec31da3c5e0","makreel","char-offset:315","PERSON","","","","","","","",""
"28d54f9e-634c-4f0b-bfbb-7fd9e5f140be","vis","char-offset:370","PERSON","","","","","","","",""
"aabe5d1e-9879-477b-8ae1-455a7ad4108c","dille","char-offset:380","PERSON","","","","","","","",""
"24555134-5cb2-4dfc-b65f-678fee350fb2","vis","char-offset:418","PERSON","","","","","","","",""
"7bbee555-73fe-4b4a-bfc4-e56cd7b3da30","Dille","char-offset:594","PERSON","","","","","","","",""
"c6226343-047e-4a91-b8ad-e1b357e61c61","vis","char-offset:627","PERSON","","","","","","","",""
"dcff0083-8899-4b96-b912-4c9a6e017615","vis","char-offset:776","PERSON","","","","","","","",""
"a7696ae2-090c-40b3-9874-4a87f970a699","makreel","char-offset:841","PERSON","","","","","","","",""
"43c3d15b-1d68-4825-b996-6db88a6735f8","vijf eetlepels","char-offset:1095","PLACE","","","","","","UNVERIFIED","",""
"53286a00-0f16-4dd8-a0ca-0dafc4553529","zout","char-offset:1110","PERSON","","","","","","","",""
"740ba234-8ab4-48f0-95ab-cd0b014e17ea","vijf eetlepels","char-offset:1118","PLACE","","","","","","UNVERIFIED","",""
"e76836b9-c344-4a95-bee2-52f35ede7cfe","suiker","char-offset:1133","PERSON","","","","","","","",""
"9b07aaa2-8622-4aed-b523-d9c308506e14","vis","char-offset:1338","PERSON","","","","","","","",""
"b0804923-be8f-4fe1-9cc9-ef791e3ca3bc","vis","char-offset:1467","PERSON","","","","","","","",""
"c65ac4fd-0529-4cae-af84-03bb5bc8c2e8","vis","char-offset:1615","PERSON","","","","","","","",""
"76e63ae9-f495-49dc-96e9-9bb791639f93","kaas","char-offset:1895","PERSON","","","","","","","",""
"61732812-22dd-4546-929b-576f577bd8b1","vis","char-offset:1946","PERSON","","","","","","","",""
"e8ab6fa6-73b2-4373-b088-f9133a393596","vis","char-offset:2007","PERSON","","","","","","","",""
