"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"10f2724e-16ec-488a-be7f-538c37e36b1c","knoflook","char-offset:16","PERSON","","","","","","","",""
"4ad99169-fa68-411d-865c-657acc62531c","knoflook","char-offset:1315","PERSON","","","","","","","",""
"41d8eb8f-1498-4b5c-bb08-2ff8f88acdf4","knoflook","char-offset:1379","PERSON","","","","","","","",""
"9e80e0a7-931b-4fb0-aa60-3702efdd406e","ui","char-offset:1896","PERSON","","","","","","","",""
"eeddcbc4-4cc2-42ae-8671-c9600c6ada03","biefstuk","char-offset:2229","PERSON","","","","","","","",""
"3bc27459-4707-4ea1-8d57-eba1fe5b42fc","vlees","char-offset:2349","PERSON","","","","","","","",""
"cd37b24b-6d31-481b-aa4a-00bdd36202bd","vis","char-offset:2356","PERSON","","","","","","","",""
"4413b9dd-36db-419b-8238-27625913d9d6","kip","char-offset:2363","PERSON","","","","","","","",""
"c6e0440a-77ef-4f34-b210-39027adb193c","Bloemkool","char-offset:2452","PERSON","","","","","","","",""
"28875a75-c177-4ede-bfb4-6a7cf7bbe86e","broccoli","char-offset:2466","PERSON","","","","","","","",""
"82647bab-d71a-4d01-9926-6f862d7598f8","een","char-offset:2550","PLACE","","","","","","UNVERIFIED","",""
"2d2c6544-1d05-4ed0-885a-5b71581387fe","bloemkool","char-offset:2554","PERSON","","","","","","","",""
"42e4d985-78a8-455a-ab82-2ab175269e72","500 gram","char-offset:2568","PLACE","","","","","","UNVERIFIED","",""
"b890866a-9615-434b-9f7f-7676474897eb","broccoli","char-offset:2610","PERSON","","","","","","","",""
"3a0e93a2-c7d8-44f5-bc2f-5f6628a1ce88","olijfolie","char-offset:2713","PERSON","","","","","","","",""
"8d85deff-de68-4229-90a9-26996e2a43db","4","char-offset:2750","PLACE","http://pleiades.stoa.org/places/856175","4","45.25","35.25","numbered feature","UNVERIFIED","",""
"23ad8ce6-2098-4b85-b1e1-561be1d20a28","knoflooktenen","char-offset:2761","PERSON","","","","","","","",""
"9a4761a1-6153-4cbe-a359-81818d7d9c87","2 eetlepels","char-offset:2785","PLACE","","","","","","UNVERIFIED","",""
"8d3bc7c4-bc30-4f45-8afb-dc316a28a2d1","peterselie","char-offset:2805","PERSON","","","","","","","",""
"c5dbbccb-ec41-4868-9f7e-37bd13d182f7","zout","char-offset:2828","PERSON","","","","","","","",""
"7651604b-55a1-447d-aa69-8693899fb5bb","olie","char-offset:2853","PERSON","","","","","","","",""
"3b10e47e-6aa5-4d4e-90ce-191c6cfd0aeb","bloemkool","char-offset:2866","PERSON","","","","","","","",""
"07664ac3-2078-4bca-94d8-4c2d0ad94a4d","ei","char-offset:2909","PERSON","","","","","","","",""
