"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"ab38bf45-1eef-45f1-9dba-8e512357facf","munt","char-offset:1156","PERSON","","","","","","","",""
"6f07fdbb-176d-4506-a91f-cad2a0813d8f","pruimen","char-offset:1164","PERSON","","","","","","","",""
"0eed4803-f340-40e3-8cb4-25712093df08","okra's","char-offset:1536","PERSON","","","","","","","",""
"49f711e0-cd96-4e83-83ad-e21e466967f3","tomaten","char-offset:1546","PERSON","","","","","","","",""
"f22dd0bc-9787-432d-8182-5e1aa76e7fbb","3 eetlepels","char-offset:1595","PLACE","","","","","","UNVERIFIED","",""
"d0c87795-f2b2-455b-8d38-28373d3ed053","olie","char-offset:1607","PERSON","","","","","","","",""
"7cc4792a-f729-41eb-8ff0-8d6f12442918","1","char-offset:1613","PLACE","http://pleiades.stoa.org/places/856172","1","45.25","35.25","numbered feature","UNVERIFIED","",""
"3e5b6dce-d9b0-4281-86bd-657e02e221d2","ui","char-offset:1629","PERSON","","","","","","","",""
"d420c940-efe3-4339-bfbf-64cf45f7fb81","1 theelepeltje","char-offset:1633","PLACE","","","","","","UNVERIFIED","",""
"4dc5a21d-ca83-4d93-ab33-c8b7d02fe028","geelwortel","char-offset:1648","PERSON","","","","","","","",""
"abd1dffe-e962-40f2-baed-2e4fbbadd9aa","kurkuma","char-offset:1660","PERSON","","","","","","","",""
"79b06edf-fff3-43b0-ba25-150298bb124e","snufje","char-offset:1670","PLACE","","","","","","UNVERIFIED","",""
"441c5f21-c8b1-4fb2-8854-d879b4f53f69","zout","char-offset:1677","PERSON","","","","","","","",""
"b7a1b949-1fc2-417b-aa4a-6e8f553cde67","wolkje","char-offset:1685","PLACE","","","","","","UNVERIFIED","",""
"f1898b49-5abd-4912-a737-2734916c00b3","peper","char-offset:1692","PERSON","","","","","","","",""
"8b6eb56e-297c-42da-96e3-440d23354ff4","1 eetlepel","char-offset:1713","PLACE","","","","","","UNVERIFIED","",""
"8518cad3-778b-451b-b866-5beb6bb07c19","bloem","char-offset:1724","PERSON","","","","","","","",""
"03d76543-ac8d-4c3d-806d-590f348c3903","250 gram","char-offset:1731","PLACE","","","","","","UNVERIFIED","",""
"6348a4f8-c99d-4511-aa11-3b14cdc73b71","okra's","char-offset:1740","PERSON","","","","","","","",""
"23534f1b-d44f-4ee9-84a8-0656bf2fa8d1","bliktomaten","char-offset:1805","PERSON","","","","","","","",""
"9a89adce-414c-49cb-b375-06c442ad8dfb","olie","char-offset:1821","PERSON","","","","","","","",""
"5d04132c-82c5-442e-b20c-c2a5139d720c","ui","char-offset:1890","PERSON","","","","","","","",""
"d1e2122e-9d2a-42f5-ac24-bc7938b62925","Geelwortel","char-offset:1902","PERSON","","","","","","","",""
"64571458-7e68-4a9c-9136-46969da6d7cf","zout","char-offset:1933","PERSON","","","","","","","",""
"4b96b11b-4be6-487e-990f-287213a4f3dc","peper","char-offset:1941","PERSON","","","","","","","",""
"2dd00b1c-6644-4aad-9eaf-c5cfc4c7e7f3","bloem","char-offset:1951","PERSON","","","","","","","",""
"d3a17b3c-5b48-4b5a-81a3-1978280d9835","0,6 liter","char-offset:2038","PLACE","","","","","","UNVERIFIED","",""
"99dbd08b-5029-4b44-b9f4-30404126eb55","Okra's","char-offset:2060","PERSON","","","","","","","",""
"cc1c890b-8da1-4724-abdf-c6bc3ca792a9","okra's","char-offset:2145","PERSON","","","","","","","",""
"deca9105-5ec0-4d5a-b1f1-ddc0c1a62ed5","tomaten","char-offset:2198","PERSON","","","","","","","",""
"d51c5b20-9de4-407c-95dc-7735599fd7cc","yoghurt","char-offset:2347","PERSON","","","","","","","",""
