"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"2b2d4d98-85da-4d93-9946-256ebab4d920","aardnoten","char-offset:228","PERSON","","","","","","","",""
"aceeb06d-8e9b-4796-b7d9-212b4e513418","slaolie","char-offset:260","PERSON","","","","","","","",""
"14b4f6d1-db0f-4d2a-9a42-8fde020dbedc","Mariakaakjes","char-offset:773","PERSON","","","","","","","",""
"3435bcb3-fcb5-4235-98c2-e7d07af92a36","suiker","char-offset:787","PERSON","","","","","","","",""
"825fe3f5-2c24-45b0-9c1b-e100d5609644","cacaopoeder","char-offset:795","PERSON","","","","","","","",""
"62c95988-a94d-4b07-af4f-580e57e570ef","eieren","char-offset:810","PERSON","","","","","","","",""
"bbad41f0-1a25-40c8-a39e-c1a565987e37","Delfiatablet","char-offset:894","PERSON","","","","","","","",""
"e1bd6a0c-808e-4902-ac0e-65a5499f8ad6","boter","char-offset:941","PERSON","","","","","","","",""
"4ce0943b-7245-4212-856d-1abfd64ae0ac","kaakjes","char-offset:1024","PERSON","","","","","","","",""
"c32f1f42-0cb0-4b73-9b8b-cab80edd3b45","braadvet","char-offset:1276","PERSON","","","","","","","",""
"fb9f66b5-d29b-49a1-bd74-f46813da1235","Delfia","char-offset:1285","PERSON","","","","","","","",""
"6dd516ce-0695-41bd-ba46-3be96cb21e1f","Delfrite","char-offset:1295","PERSON","","","","","","","",""
"28fa9379-dbd7-4682-bdb6-ca5a77bb63ab","250 gram","char-offset:1305","PLACE","","","","","","UNVERIFIED","",""
"87dba3ee-7e4c-4ea4-a884-d3863757324e","boter","char-offset:1314","PERSON","","","","","","","",""
"04288505-3c72-4099-b1e2-dc5b494ea1a4","5 afgestreken eetlepels","char-offset:1321","PLACE","","","","","","UNVERIFIED","",""
"7857b06d-1971-4dec-b336-0171655d63e0","cacaopoeder","char-offset:1345","PERSON","","","","","","","",""
"f6a240de-a8b7-4e2b-b19c-54e296dc90ab","200 gram","char-offset:1358","PLACE","","","","","","UNVERIFIED","",""
"753451ad-8be4-4abd-87ef-a4d44876f620","suiker","char-offset:1367","PERSON","","","","","","","",""
"64f7d77c-1930-4a65-b3ec-82283eacae0f","1 of 2","char-offset:1375","PLACE","http://pleiades.stoa.org/places/663121962","Temple of Venus","40.7484257","14.4838594","temple-2","UNVERIFIED","",""
"be349c32-a7a3-4fae-ba5d-9cc8d8090f3e","eieren","char-offset:1382","PERSON","","","","","","","",""
"fb06da24-0cd3-4097-adc3-9371575d556c","225-250 gram","char-offset:1390","PLACE","","","","","","UNVERIFIED","",""
"35875e14-839c-43b9-898e-764339b417b7","biscuit","char-offset:1423","PERSON","","","","","","","",""
"ad63af07-2951-479d-a2d6-cbc8124fe7bd","eieren","char-offset:1465","PERSON","","","","","","","",""
"2fe00d11-cb55-4af5-a495-a5594e937f81","suiker","char-offset:1479","PERSON","","","","","","","",""
"8e553ac4-9f85-4c2b-8e58-2f46a7d2ec54","cacao","char-offset:1524","PERSON","","","","","","","",""
"de2a1731-53d1-4ba7-85df-75af8bc76174","een theelepel","char-offset:1581","PLACE","","","","","","UNVERIFIED","",""
"8fc140b8-0d01-4688-a1f8-2a67e10db773","koffie-extract","char-offset:1601","PERSON","","","","","","","",""
"a77cd96c-01f0-455f-b86a-259d9eeda3d2","Delfrite","char-offset:1626","PERSON","","","","","","","",""
"2e2ea09d-e78b-4a41-8f10-599bd45a79ce","Delfia","char-offset:1638","PERSON","","","","","","","",""
"3a438bcb-6dad-464c-9243-1e906b85442a","boter","char-offset:1649","PERSON","","","","","","","",""
"4e2eb7e0-60de-41af-91e5-f940a16a64d4","biscuits","char-offset:1805","PERSON","","","","","","","",""
"dad50aed-22ab-4c8c-92fb-30eddb651785","Delfia","char-offset:2095","PERSON","","","","","","","",""
"5f583e63-cbd1-40c1-a1c4-57380a6a6196","plantenmargarine","char-offset:2294","PERSON","","","","","","","",""
